instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,Noise
11902,2,1,5,2,0.56,0.5303,0.94,0.194,5,19,0
14699,3,0,7,21,0.57,0.45,0.51,0.86,193,177,1
6750,1,1,13,1,0.73,1.04,0.99,0.68,147,925,1
7355,4,0,11,1,0.32,0.3333,0.93,0.1045,3,11,0
16483,4,1,11,12,0.3,0.2576,0.36,0.6119,53,199,0
2755,2,0,4,16,0.54,0.5152,0.42,0.3582,59,299,0
12646,3,2,13,18,0.24,0.08,0.85,0.89,349,333,1
2977,0,0,6,2,0.07,0.23,0.04,0.43,151,192,1
4648,3,0,7,13,0.8,0.7424,0.49,0.2985,200,472,0
12542,4,2,13,6,0.65,0.51,0.63,0.5,81,747,1
5074,2,1,8,13,0.39,0.1,0.51,0.83,173,470,1
17367,2,0,13,12,0.57,0.53,0.81,0.64,62,665,1
3454,5,0,0,9,0.91,1.03,0.31,0.43,222,439,1
6915,4,0,10,17,0.48,0.4697,0.48,0.3881,56,494,0
1796,1,0,3,12,0.36,0.3636,0.4,0.1045,120,228,0
15492,4,1,10,16,0.46,0.4545,0.41,0.3582,108,520,0
5695,3,0,8,17,0.72,0.6515,0.42,0.194,62,611,0
14803,3,1,9,23,0.58,0.5455,0.73,0.1045,33,170,0
16789,4,1,12,7,0.28,0.2727,0.81,0.1642,3,215,0
11002,2,1,4,13,0.58,0.5455,0.23,0.1642,229,483,0
14200,3,1,8,20,0.64,0.6061,0.73,0.194,61,274,0
3463,4,1,8,13,0.79,0.75,0.63,0.43,115,275,1
11369,2,2,11,10,0.87,0.49,0.95,0.74,196,939,1
11938,2,0,8,6,0.89,0.82,0.88,0.54,363,78,1
11790,5,1,7,13,1.01,0.91,0.92,0.81,94,514,1
2842,2,0,5,7,0.54,0.5152,0.88,0.2239,17,265,0
14707,2,2,6,21,0.18,0.37,0.12,0.58,376,283,1
6478,4,0,10,11,0.38,0.3939,0.66,0.2537,74,292,0
16038,4,0,4,14,0.04,0.37,0.17,0.76,12,289,1
15947,4,1,11,3,0.3,0.303,0.7,0.1642,0,3,0
16275,4,1,11,20,0.34,0.3485,0.61,0.1045,23,285,0
13137,3,1,7,13,0.9,0.7879,0.27,0.1045,99,293,0
16896,4,1,12,18,0.32,0.303,0.53,0.2239,23,546,0
12929,3,1,6,21,0.74,0.6515,0.35,0.1343,54,367,0
11109,2,0,11,2,0.95,0.83,0.01,0.23,97,300,1
10958,1,2,3,15,0.82,0.46,0.85,0.44,210,621,1
4460,3,0,7,17,0.84,0.7273,0.32,0,160,401,0
3323,2,0,5,8,0.6,0.5455,0.88,0.194,50,409,0
15967,5,1,4,12,0.21,0.85,0.14,0.44,170,321,1
11353,2,1,4,5,0.3,0.2879,0.81,0.2836,0,14,0
3744,4,0,10,16,0.05,0.77,0.52,0.73,115,788,1
11915,2,1,5,15,0.72,0.6667,0.48,0.1045,52,274,0
15136,4,1,9,20,0.64,0.6061,0.69,0.2239,45,457,0
3410,4,0,2,5,0.26,0.19,0.65,0.46,379,410,1
7951,1,0,6,6,0.2,0.92,0.78,0.84,219,129,1
4647,3,0,7,12,0.76,0.697,0.55,0.2836,177,420,0
10872,0,2,3,16,0.17,0.68,0.29,0.73,374,595,1
14979,3,2,7,13,0.12,0.15,0.57,0.16,207,588,1
15218,5,2,5,4,0.13,0.73,0.56,0.35,350,575,1
10836,2,1,4,14,0.48,0.4697,0.55,0.2239,283,561,0
4922,3,0,7,23,0.76,0.7424,0.75,0.194,28,123,0
2814,2,0,5,3,0.44,0.4394,0.77,0.1343,9,16,0
12902,1,0,3,17,0.53,0.98,0.98,0.79,112,174,1
14659,2,1,2,25,0.49,0.25,0.52,0.75,144,273,1
3488,5,1,5,21,0.83,0.75,0.28,0.8,288,435,1
16604,1,1,10,12,0.1,0.22,0.82,0.54,233,514,1
14180,3,1,8,0,0.66,0.6212,0.57,0.0896,44,187,0
2040,2,0,3,20,0.24,0.2121,0.93,0.2985,4,44,0
11941,2,1,5,17,0.66,0.6212,0.31,0.1343,133,852,0
7240,4,0,11,6,0.34,0.3333,0.76,0.194,3,99,0
10535,4,0,4,5,0.81,0.83,0.08,0.88,6,972,1
12791,1,1,1,19,0.5,0.51,0.28,0.89,87,708,1
226,1,0,1,16,0.2,0.2121,0.4,0.1343,4,74,0
2174,2,0,4,10,0.34,0.303,0.81,0.3881,3,28,0
13267,0,2,0,8,0.92,0.48,0.88,0.64,139,722,1
8067,3,1,6,22,0.46,0.8,0.73,0.69,209,784,1
6472,0,2,4,6,0.92,0.78,0.73,0.11,80,835,1
11524,5,0,6,1,0.99,0.84,0.14,0.54,33,15,1
12470,0,0,2,4,0.67,0.59,0.22,0.04,23,427,1
15206,4,1,9,18,0.52,0.5,0.59,0.4478,91,401,0
1516,1,2,10,8,0.78,0.12,0.31,0.45,277,399,1
2349,5,2,7,15,1.02,1.02,0.05,0.49,83,964,1
15815,4,1,10,3,0.52,0.5,0.88,0.1642,5,13,0
15225,0,1,0,7,0.69,0.58,0.02,0.45,383,367,1
8615,1,0,12,17,0.38,0.3939,0.54,0.1642,54,242,0
6566,4,0,10,3,0.44,0.4394,0.67,0.2239,1,5,0
2206,2,2,5,1,0.61,0.94,0.02,0.69,362,25,1
511,1,0,1,9,0.1,0.0758,0.54,0.3582,3,28,0
17427,3,0,5,21,0.18,0.65,0.3,0.82,343,208,1
8194,4,0,12,1,0.2,0.2576,0.8,0,0,4,0
11329,2,1,4,5,0.44,0.4394,0.77,0.2239,0,6,0
10123,1,1,3,20,0.36,0.3485,0.87,0.194,7,100,0
8087,4,0,12,14,0.32,0.303,0.45,0.2537,16,137,0
3820,4,2,7,12,0.25,0.66,0.1,0.13,307,493,1
4560,3,0,7,21,0.7,0.6667,0.79,0.1045,56,250,0
6461,4,0,10,18,0.38,0.3939,0.87,0.2239,23,140,0
14601,3,1,9,13,0.8,0.7879,0.63,0.1642,50,234,0
7169,4,0,10,7,0.24,0.2879,0.93,0,11,227,0
3678,2,0,5,21,0.71,0.79,0.45,0.1,320,804,1
16647,3,2,3,9,0.4,0.69,0.03,0.18,359,901,1
16285,2,1,5,19,0.88,0.44,0.96,0.07,40,356,1
13247,3,1,7,3,0.64,0.5758,0.89,0.1343,0,5,0
15325,0,1,7,25,0.14,0.62,0.64,0.12,150,578,1
6438,2,0,10,12,0.76,0.27,0.91,0.46,235,282,1
15995,4,1,11,3,0.28,0.2879,0.61,0.1045,1,11,0
5380,3,0,8,1,0.64,0.6061,0.73,0.1642,2,14,0
1932,1,2,6,14,0.43,0.81,1.03,0.52,261,176,1
10832,2,1,4,10,0.4,0.4091,0.71,0.1045,132,360,0
11316,3,2,3,21,0.61,0.31,0.31,0.61,116,444,1
13972,1,1,12,16,0.45,0.67,0.16,0.39,181,321,1
4314,5,1,4,11,0.13,0.88,0.63,0.11,291,853,1
15295,4,1,7,22,0.96,1.0,0.49,0.63,292,196,1
15586,4,1,10,14,0.54,0.5152,0.39,0.2537,94,308,0
1839,2,0,3,8,0.4,0.4091,0.58,0.2985,24,336,0
14877,2,0,7,21,0.37,0.1,0.25,0.65,337,61,1
18021,0,1,8,12,0.32,0.37,0.61,0.1,235,234,1
2742,2,0,4,3,0.46,0.4545,0.59,0.0896,1,5,0
10868,2,1,8,19,0.11,0.56,0.9,0.55,275,379,1
14632,4,0,6,23,0.57,0.96,0.92,0.73,15,206,1
3404,2,0,5,17,0.8,0.7273,0.46,0.2836,49,494,0
8939,2,0,10,2,0.52,0.66,0.83,0.36,228,105,1
14560,0,2,3,16,0.98,0.44,0.51,0.3,262,402,1
16646,0,1,13,7,0.72,0.99,0.63,0.57,231,1017,1
5610,3,0,8,15,0.8,0.7727,0.59,0.194,53,249,0
8395,1,0,5,6,0.89,0.95,0.41,0.32,156,339,1
15060,4,1,9,16,0.58,0.5455,0.3,0.2537,99,516,0
9468,2,2,12,8,0.35,0.12,0.53,0.33,91,106,1
16447,0,0,13,15,0.22,0.16,0.81,0.71,95,855,1
3046,3,1,13,5,1.03,0.98,0.44,0.81,5,609,1
16776,2,1,0,6,0.28,0.8,1.03,0.19,303,447,1
14873,3,1,13,16,0.47,1.03,0.94,0.14,6,580,1
11976,5,2,8,13,0.12,0.9,0.56,0.07,211,707,1
4110,3,0,6,3,0.64,0.6212,0.57,0.194,18,39,0
14682,4,2,5,25,0.93,0.22,0.48,0.53,9,493,1
14344,3,1,8,20,0.62,0.5758,0.83,0.2537,65,241,0
5387,3,0,8,8,0.7,0.6515,0.54,0.1642,35,487,0
5321,0,0,3,4,0.81,0.9,0.3,0.22,274,401,1
5488,4,1,2,16,0.65,0.1,0.58,0.75,128,679,1
6835,4,0,10,8,0.5,0.4848,0.51,0.2537,33,414,0
573,1,0,1,1,0.24,0.2424,0.65,0.1343,0,5,0
12447,2,1,6,19,0.7,0.6364,0.34,0.2836,65,602,0
9047,1,1,1,20,0.46,0.4545,0.63,0.3582,11,180,0
692,3,2,6,18,0.61,0.16,0.49,0.25,384,556,1
3296,2,0,5,5,0.5,0.4848,1,0.1045,1,6,0
12908,3,1,6,0,0.62,0.6212,0.41,0.194,15,54,0
2236,2,0,4,0,0.36,0.3485,0.76,0.2239,4,25,0
14476,3,1,8,8,0.7,0.6667,0.74,0,36,690,0
7756,5,1,11,20,0.21,0.73,0.44,0.57,297,736,1
16690,0,1,8,1,0.82,0.76,0.31,0.4,210,801,1
2177,2,0,4,13,0.36,0.3333,0.63,0.4179,5,56,0
4858,4,0,2,11,0.28,0.33,0.56,0.2,208,965,1
3791,2,0,6,20,0.68,0.6364,0.74,0.2537,95,275,0
2631,2,0,4,12,0.68,0.6364,0.65,0.2537,168,388,0
4758,5,0,1,21,0.93,0.16,0.49,0.69,150,240,1
1937,2,0,3,11,0.28,0.2727,0.38,0.1642,75,168,0
1661,1,0,3,18,0.36,0.3636,0.4,0.1045,25,235,0
15930,3,0,0,4,0.99,0.89,0.11,0.04,32,559,1
14691,3,1,9,7,0.54,0.5152,0.73,0.1642,20,70,0
15942,5,0,4,8,0.5,0.26,0.71,0.47,280,486,1
10000,5,0,4,6,0.55,0.32,0.56,0.06,72,1014,1
5135,3,0,8,20,0.72,0.697,0.79,0.2836,58,137,0
16167,4,1,11,8,0.32,0.3333,0.87,0.1045,32,119,0
4122,3,0,6,15,0.74,0.6667,0.45,0,157,392,0
12761,2,1,6,21,0.84,0.7576,0.44,0.0896,42,344,0
18032,1,0,0,8,0.38,0.77,0.13,0.42,109,716,1
7553,4,0,11,7,0.46,0.4545,0.94,0,7,137,0
8061,1,2,4,17,0.49,0.19,0.12,0.19,226,632,1
5594,5,0,1,20,0.55,0.78,0.87,0.51,194,785,1
12174,2,1,5,10,0.68,0.6364,0.74,0.2537,209,424,0
13529,1,1,11,23,0.25,0.29,0.44,0.45,310,659,1
11637,2,1,5,1,0.6,0.5606,0.83,0,28,107,0
3739,0,1,1,7,0.23,0.45,1.0,0.69,338,603,1
6324,5,2,10,22,0.43,0.71,0.15,0.61,26,803,1
6636,4,0,10,1,0.46,0.4545,0.88,0,15,78,0
12566,2,0,13,17,0.98,0.3,0.46,0.55,142,981,1
436,0,1,7,2,0.61,0.4,0.86,0.68,154,552,1
12716,3,0,1,3,0.19,0.7,0.62,0.18,299,340,1
17816,4,1,7,14,0.14,0.13,0.01,0.59,196,210,1
2744,2,0,4,5,0.46,0.4545,0.47,0.1343,0,25,0
16562,5,2,1,3,0.82,0.72,0.15,0.65,37,865,1
8369,0,1,3,10,0.53,0.07,0.35,0.77,368,35,1
14247,3,1,8,19,0.62,0.5909,0.73,0.1045,56,476,0
11056,0,1,6,23,1.01,0.4,0.66,0.88,48,965,1
1772,1,0,3,12,0.46,0.4545,0.33,0.4179,126,267,0
331,0,2,5,15,0.6,0.37,0.29,0.53,332,450,1
17447,1,0,8,0,0.68,0.56,0.54,0.76,259,506,1
7668,4,0,11,2,0.44,0.4394,1,0.194,1,3,0
18065,2,2,3,20,0.76,0.31,0.94,0.51,276,216,1
8794,1,1,1,5,0.26,0.2727,0.75,0.1045,2,9,0
13141,3,1,7,17,0.92,0.8182,0.29,0,90,576,0
14994,3,1,9,22,0.6,0.5909,0.73,0.194,47,295,0
11850,0,2,0,4,0.8,0.69,0.63,0.81,254,414,1
23,1,0,1,22,0.4,0.4091,0.94,0.2239,11,28,0
2408,3,2,11,13,0.9,0.66,0.09,0.07,305,287,1
9110,1,1,1,11,0.2,0.1818,0.32,0.3582,6,123,0
3627,0,2,3,14,0.87,0.17,0.27,0.1,282,587,1
2735,2,0,4,20,0.58,0.5455,0.43,0.2239,49,269,0
16506,4,0,2,13,0.84,0.08,0.69,0.26,143,169,1
2067,2,1,12,23,0.07,0.16,0.04,0.74,50,526,1
7716,4,0,11,2,0.5,0.4848,0.94,0.3582,1,6,0
9687,2,2,11,12,0.27,0.16,0.57,0.19,294,705,1
2091,5,2,5,7,0.37,0.52,0.17,0.48,147,308,1
15054,4,1,6,8,0.71,0.91,0.2,0.75,201,852,1
827,1,0,2,21,0.26,0.303,0.6,0,5,27,0
10165,1,1,3,14,0.36,0.3333,0.34,0.3582,106,332,0
6654,2,1,12,1,0.89,0.18,0.53,0.12,243,270,1
14452,3,1,8,8,0.66,0.6212,0.65,0,53,754,0
11240,2,1,4,12,0.46,0.4545,0.51,0.1045,15,110,0
16947,0,0,7,19,0.62,0.25,0.59,0.27,232,284,1
7426,4,0,11,0,0.34,0.3182,0.53,0.2537,10,66,0
4843,3,0,7,16,0.7,0.6667,0.84,0.2239,37,198,0
16388,2,0,4,20,0.82,0.08,0.12,0.55,111,272,1
11581,5,1,2,3,0.8,0.62,0.79,0.3,59,165,1
2406,2,0,4,3,0.4,0.4091,0.76,0,0,3,0
7406,4,0,11,4,0.38,0.3939,0.94,0.0896,1,3,0
16346,4,1,11,19,0.36,0.3485,0.66,0.1642,16,210,0
11595,4,1,5,25,0.77,0.44,1.01,0.28,34,597,1
10003,5,0,8,14,0.04,0.6,0.7,0.36,59,793,1
1841,2,0,3,5,0.56,0.99,0.42,0.84,198,257,1
3881,3,2,9,23,0.53,0.53,0.95,0.2,357,543,1
7153,4,1,3,15,0.67,0.86,0.18,0.34,259,961,1
12608,2,0,2,16,0.94,0.89,0.6,0.66,299,342,1
6656,1,1,11,9,0.28,0.2,0.05,0.03,288,691,1
12965,3,1,6,9,0.76,0.697,0.55,0.1642,39,300,0
10929,0,2,6,18,1.03,0.32,0.96,0.02,160,537,1
10747,2,1,3,21,0.58,0.5455,0.6,0.2537,28,261,0
12472,3,1,8,25,0.49,0.31,0.65,0.85,336,593,1
11477,2,1,4,9,0.38,0.3939,0.37,0,45,214,0
10066,1,1,2,11,0.3,0.2879,0.87,0.194,1,10,0
1911,5,2,2,18,0.7,0.1,1.05,0.45,156,231,1
8718,1,1,1,1,0.04,0.0303,0.38,0.2985,0,3,0
14341,3,1,8,17,0.66,0.6212,0.74,0.3284,132,403,0
9997,2,0,3,25,0.32,0.87,0.53,0.39,217,495,1
11789,1,2,3,25,0.09,0.12,0.06,0.16,233,271,1
7591,4,0,11,21,0.3,0.2879,0.42,0.2537,3,116,0
11105,2,1,4,21,0.42,0.4242,0.35,0.1343,13,187,0
3529,2,0,5,22,0.74,0.697,0.7,0.1642,42,159,0
7533,4,0,11,11,0.56,0.5303,0.64,0.194,18,134,0
2393,2,0,4,14,0.56,0.5303,0.35,0.0896,36,137,0
10083,3,2,13,16,0.06,0.96,0.72,0.54,196,937,1
5494,4,2,6,1,0.33,0.8,0.66,0.43,209,1008,1
8149,5,2,7,9,0.99,0.03,0.83,0.36,274,99,1
12710,2,1,11,21,0.24,0.4,0.42,0.88,202,905,1
2843,2,0,5,8,0.56,0.5303,0.83,0.2836,24,459,0
17650,0,1,0,6,0.04,0.38,0.07,0.01,276,107,1
1658,5,0,11,1,0.35,0.56,1.01,0.1,54,778,1
8751,1,1,1,10,0.24,0.2576,0.52,0.0896,5,86,0
1712,0,1,0,2,0.76,0.68,0.0,0.18,230,326,1
822,2,2,10,13,0.09,1.01,0.58,0.02,321,677,1
16094,4,1,11,7,0.28,0.2576,0.36,0.3881,12,423,0
12774,2,0,11,17,0.45,0.54,0.32,0.64,10,679,1
17708,2,0,9,11,0.41,0.03,0.42,0.27,26,802,1
15960,4,1,11,16,0.38,0.3939,0.4,0.3284,48,421,0
10510,1,1,1,9,0.46,0.56,0.38,0.53,76,918,1
4369,3,0,7,22,0.76,0.7273,0.66,0.2239,31,155,0
2902,1,0,3,6,0.72,0.82,0.2,0.36,132,135,1
13497,3,1,7,13,0.6,0.5606,0.83,0.1642,106,354,0
12515,0,0,9,10,0.15,0.38,0.74,0.18,255,855,1
4463,0,0,8,0,0.99,0.11,0.42,0.58,271,14,1
7154,5,1,3,22,0.13,0.16,0.21,0.66,184,926,1
12089,4,1,12,20,0.62,0.47,0.63,0.28,330,155,1
6080,3,0,9,21,0.46,0.4545,0.63,0.3284,11,145,0
4230,5,1,12,24,0.7,0.79,0.26,0.24,384,739,1
130,1,0,1,15,0.28,0.2727,0.36,0,8,62,0
213,1,0,1,3,0.12,0.1212,0.5,0.2239,0,1,0
4344,3,0,7,21,0.74,0.6818,0.62,0.1045,195,457,0
17369,4,2,7,12,0.49,0.83,0.92,0.6,335,850,1
11891,2,1,9,2,0.09,0.64,0.67,0.83,363,127,1
15083,5,1,4,15,0.29,0.18,0.35,0.48,180,629,1
16470,4,1,11,23,0.42,0.4242,0.38,0.4478,20,67,0
15160,0,0,7,8,0.06,0.25,0.38,0.34,124,138,1
12565,2,1,6,17,0.66,0.5909,0.89,0.2836,56,681,0
14607,3,1,9,19,0.74,0.697,0.7,0.1642,64,662,0
13675,3,1,7,23,0.66,0.6061,0.83,0.0896,52,208,0
17653,2,1,4,23,0.6,0.18,1.03,0.17,151,535,1
4842,3,0,7,15,0.7,0.6667,0.84,0.3881,16,112,0
5521,3,1,3,2,0.41,0.13,0.12,0.48,309,84,1
4337,3,2,12,2,0.99,0.43,0.06,0.38,0,817,1
5019,3,0,8,0,0.66,0.6212,0.74,0,11,29,0
4213,0,0,2,1,0.94,0.02,0.17,0.51,56,470,1
14888,3,1,9,12,0.62,0.6061,0.69,0.194,62,295,0
737,5,2,7,14,0.33,0.43,0.12,0.53,56,337,1
3977,4,0,5,19,0.76,1.01,1.04,0.3,363,680,1
13655,5,2,12,19,0.87,0.12,0.23,0.21,5,157,1
4489,3,0,7,22,0.74,0.697,0.66,0.2239,56,143,0
4269,3,0,7,18,0.8,0.6818,0.24,0.2537,98,422,0
5979,3,0,9,15,0.74,0.6667,0.51,0.2985,134,404,0
964,1,0,2,18,0.28,0.2576,0.38,0.3284,4,64,0
16210,3,1,3,11,0.81,0.58,0.87,0.88,156,362,1
13179,3,1,7,7,0.8,0.803,0.66,0,19,52,0
13311,0,2,0,25,0.57,1.02,0.65,0.46,102,484,1
9508,1,1,2,1,0.22,0.2576,0.75,0.0896,0,6,0
1296,4,0,13,2,0.11,0.88,0.05,0.71,43,514,1
12931,0,0,11,7,0.05,0.5,0.08,0.28,29,308,1
8452,3,1,0,7,0.1,0.99,1.0,0.09,8,968,1
7597,3,0,11,24,0.74,0.47,0.42,0.52,340,606,1
394,1,0,1,21,0.16,0.1515,0.8,0.194,3,27,0
2411,2,1,7,11,0.26,0.25,0.33,0.31,67,636,1
8278,5,0,2,19,0.88,0.17,0.47,0.77,381,255,1
11372,1,0,5,18,0.24,0.12,0.52,0.49,221,757,1
14594,3,1,9,6,0.7,0.6667,0.79,0.2836,7,210,0
514,2,0,8,2,0.57,0.28,0.71,0.68,156,621,1
1986,1,2,9,13,0.91,0.19,0.46,0.81,307,881,1
860,2,1,12,22,0.82,0.32,0.45,0.89,20,974,1
2999,2,0,5,20,0.54,0.5152,0.49,0.194,25,239,0
10931,2,1,4,14,0.46,0.4545,0.33,0.1642,143,287,0
8233,1,2,9,23,0.62,0.45,0.38,0.23,318,670,1
5805,2,1,13,4,0.93,0.32,0.4,0.81,220,583,1
4644,2,1,9,18,0.4,0.74,0.35,0.54,218,636,1
8917,1,1,1,9,0.32,0.3333,0.81,0.1045,10,230,0
16685,3,0,13,19,0.45,0.28,0.22,0.57,367,418,1
12179,2,1,5,15,0.78,0.7121,0.52,0.2836,290,535,0
8697,0,0,8,13,0.82,0.33,0.33,0.16,37,607,1
1253,1,0,2,8,0.36,0.3485,0.93,0.1343,3,73,0
3651,0,2,6,18,0.39,0.41,0.38,0.37,126,572,1
3510,2,0,5,3,0.64,0.5606,0.94,0,1,4,0
1575,1,0,3,1,0.34,0.3485,1,0.1045,0,8,0
6853,2,0,2,4,0.51,0.55,0.31,0.85,325,410,1
13063,0,2,10,13,0.28,0.96,0.91,0.09,308,551,1
7311,0,0,7,7,0.12,0.82,0.06,0.16,60,68,1
4339,3,0,7,16,0.82,0.7424,0.41,0,236,452,0
18176,5,0,13,17,0.44,0.52,0.98,0.07,168,446,1
4679,0,2,1,16,0.67,0.88,0.02,0.81,125,729,1
502,1,0,1,23,0.04,0.0758,0.57,0.1045,2,33,0
5303,5,0,5,2,1.04,0.1,0.61,0.58,328,78,1
4329,5,1,3,20,1.0,0.26,0.12,0.63,243,179,1
5663,0,2,13,25,0.6,0.15,0.09,0.66,202,77,1
13572,3,1,7,16,0.8,0.7576,0.55,0.2985,86,455,0
9598,2,0,10,13,0.66,0.88,0.25,0.05,21,300,1
4786,4,1,1,14,0.39,0.92,0.74,0.28,232,320,1
4956,3,2,8,18,0.39,0.83,0.19,0.87,109,615,1
9803,1,1,2,9,0.22,0.2424,0.8,0.1045,22,138,0
9958,1,1,2,22,0.4,0.4091,0.37,0.5821,4,106,0
3149,2,0,5,2,0.5,0.4848,1,0.0896,4,13,0
11990,2,1,5,18,0.74,0.6515,0.33,0.0896,254,645,0
13336,1,0,3,0,0.99,0.23,0.11,0.71,5,680,1
6138,3,0,9,7,0.46,0.4545,0.72,0.2239,15,44,0
2428,2,2,9,16,1.04,0.0,0.5,0.54,261,753,1
3663,2,0,6,12,0.76,0.6667,0.37,0.1642,25,153,0
9792,1,1,2,22,0.36,0.3485,0.4,0.2239,15,107,0
1207,0,0,8,19,0.26,0.82,0.13,0.51,109,214,1
8988,3,2,8,8,0.7,0.93,0.88,0.2,357,253,1
12678,0,1,13,17,0.21,0.18,0.77,0.29,73,61,1
8773,1,1,1,8,0.24,0.2424,0.7,0.1343,11,447,0
2272,2,1,6,12,0.42,0.01,0.62,0.2,238,511,1
1707,1,0,3,18,0.44,0.4394,0.54,0.2239,26,237,0
262,1,0,1,8,0.16,0.1667,0.59,0.1642,3,128,0
15551,4,1,10,3,0.56,0.5303,0.73,0.2537,2,4,0
2068,2,0,4,0,0.26,0.2576,1,0.1642,0,6,0
4056,5,2,10,3,0.86,0.59,0.35,0.47,170,114,1
2581,5,1,11,1,0.86,0.51,1.02,0.09,224,667,1
17403,4,2,4,0,0.04,0.83,0.54,0.45,265,905,1
1164,1,0,2,6,0.42,0.4242,0.26,0.2985,2,8,0
1593,0,1,9,6,0.31,0.08,0.47,0.85,370,333,1
6517,4,0,10,2,0.4,0.4091,0.87,0,1,3,0
3875,2,0,6,8,0.58,0.5455,0.53,0.1343,53,498,0
2043,2,0,3,23,0.24,0.2121,0.93,0.2836,1,12,0
1886,2,0,3,8,0.26,0.2273,1,0.2985,4,124,0
8074,4,0,12,1,0.26,0.2273,0.81,0.3582,1,7,0
15838,2,0,9,3,0.49,1.03,0.71,0.81,149,15,1
16343,4,1,11,16,0.4,0.4091,0.62,0.3284,59,372,0
6662,4,0,10,3,0.46,0.4545,0.88,0,2,11,0
11726,4,1,0,17,0.72,0.92,0.34,0.05,327,274,1
10890,2,1,4,21,0.54,0.5152,0.45,0,33,243,0
14294,2,2,0,15,0.4,0.77,0.04,0.11,100,1013,1
4591,3,0,7,4,0.6,0.5909,0.73,0.1642,2,10,0
15454,1,0,13,3,0.37,0.43,0.86,0.46,289,349,1
4150,3,0,6,19,0.72,0.6667,0.48,0.1343,89,317,0
9109,0,1,12,5,0.78,0.25,0.05,0.13,118,1008,1
15608,4,1,10,12,0.52,0.5,0.48,0.1642,71,332,0
5479,3,0,8,4,0.68,0.6364,0.83,0.2239,1,6,0
12960,0,2,8,22,1.03,0.58,0.1,0.64,67,106,1
2954,2,0,5,23,0.5,0.4848,0.59,0.1045,30,119,0
2936,2,0,5,5,0.46,0.4545,0.59,0.1343,4,7,0
17651,4,1,2,12,0.8,0.22,0.73,0.23,234,121,1
10600,2,1,6,2,0.92,0.17,0.07,0.46,246,228,1
1286,1,0,2,17,0.36,0.3485,0.43,0.2239,53,183,0
13299,3,1,6,21,0.7,0.73,0.42,0.34,62,621,1
5736,2,1,9,22,0.37,0.98,0.15,0.13,72,670,1
11233,2,1,4,5,0.5,0.4848,0.39,0.2836,0,34,0
11582,4,2,8,15,0.39,0.35,0.35,0.23,315,153,1
6549,4,0,10,10,0.56,0.5303,0.56,0.3881,30,133,0
12869,0,2,10,4,0.63,0.39,0.83,0.29,273,666,1
7042,4,0,10,0,0.44,0.4394,0.72,0.194,4,32,0
6924,4,0,10,2,0.38,0.3939,0.66,0.1642,6,18,0
736,1,0,9,15,0.25,0.31,0.54,0.07,73,366,1
6510,1,2,6,5,0.36,0.66,0.49,0.44,20,885,1
338,5,0,7,8,0.9,0.96,0.66,0.34,211,170,1
10650,1,2,1,6,0.81,0.47,0.64,0.36,377,267,1
11656,3,2,4,23,0.27,0.86,1.0,0.34,113,483,1
9298,0,1,3,18,1.03,0.86,0.16,0.42,170,931,1
13217,0,2,4,5,0.06,0.33,0.93,0.65,373,169,1
14084,1,0,3,7,1.04,1.01,0.28,0.16,374,334,1
16468,4,1,11,21,0.46,0.4545,0.47,0.2537,23,98,0
4886,3,0,7,11,0.8,0.697,0.31,0,42,136,0
1022,2,0,12,24,0.82,0.13,0.35,0.57,114,593,1
11903,2,1,5,3,0.56,0.5303,0.88,0.1045,1,6,0
10076,0,2,5,13,0.88,0.52,0.32,0.71,354,341,1
2333,2,0,4,2,0.6,0.6212,0.53,0.1343,7,14,0
17286,1,0,5,16,0.64,0.56,0.55,0.22,378,789,1
8914,1,2,8,0,0.95,0.98,0.09,0.24,377,749,1
8216,4,0,12,23,0.26,0.303,0.7,0,4,59,0
4050,4,1,10,22,0.77,0.98,0.81,0.31,151,962,1
4588,2,0,0,8,0.82,0.58,0.78,0.65,243,199,1
5341,2,0,12,0,0.49,0.21,0.73,0.87,312,576,1
10952,3,2,12,0,0.59,0.16,0.83,0.05,13,383,1
9451,1,1,2,16,0.4,0.4091,0.37,0.1045,36,311,0
12415,1,2,4,9,0.55,0.73,0.42,0.59,95,187,1
8294,4,1,9,2,0.48,0.51,0.86,0.24,114,194,1
15618,4,1,10,22,0.46,0.4545,0.88,0.2537,17,215,0
6437,1,0,7,18,0.54,0.18,0.35,0.87,24,763,1
9176,1,1,1,5,0.2,0.2576,0.86,0,0,19,0
2929,0,0,11,6,0.04,0.29,0.91,0.28,291,219,1
11222,2,1,4,18,0.64,0.6061,0.25,0.2836,105,775,0
6337,4,0,9,14,0.7,0.6515,0.7,0.1642,44,154,0
17743,4,1,5,6,0.27,0.6,0.75,0.25,332,489,1
8828,1,1,1,15,0.4,0.4091,0.37,0.2836,89,330,0
12570,4,1,7,2,0.71,0.24,0.74,0.39,127,905,1
4724,3,0,7,17,0.84,0.8333,0.59,0.194,50,455,0
11059,0,1,1,24,0.91,0.66,0.53,0.74,337,926,1
13176,2,0,2,6,1.03,0.47,0.76,0.5,191,301,1
7605,4,0,11,11,0.3,0.303,0.36,0.1343,18,140,0
4608,3,0,7,21,0.66,0.6212,0.54,0.1045,75,261,0
10186,1,1,3,11,0.26,0.2727,0.56,0.1343,17,103,0
8775,1,0,10,17,0.33,0.03,0.49,0.61,260,260,1
