instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,feature_y_5,feature_y_5,feature_y_5,feature_y_5,feature_y_5
833,1,0,2,3,0.2,0.2576,0.86,0,0,1,61,1.0,29.513995986914356,0.5403023058681398,210
834,1,0,2,4,0.2,0.2576,0.86,0,1,2,67,8.0,6.921372193247372,0.14550003380861354,165
835,1,0,2,5,0.2,0.2576,0.86,0,1,10,94,1000.0,1.3249455192268595,0.5623790762907029,256
836,1,0,2,6,0.18,0.2424,0.93,0,1,30,80,27000.0,163.63007223971312,0.40598946176217077,384
837,1,0,2,7,0.18,0.2424,0.86,0,6,95,78,857375.0,0.6605113804923478,0.9814938312063979,55
838,1,0,2,8,0.16,0.2273,1,0,7,230,39,12167000.0,0.5092180208714154,0.3528923638406887,84
839,1,0,2,9,0.22,0.2727,0.8,0,3,118,57,1643032.0,0.696298942266857,0.5119688239888894,405
840,1,0,2,10,0.24,0.2576,0.75,0.1045,6,55,82,166375.0,0.7614819393063025,0.8223078391293215,346
841,1,0,2,11,0.3,0.3182,0.65,0.0896,11,47,68,103823.0,9.796975387185967,0.937988120773989,365
842,1,0,2,12,0.32,0.3485,0.62,0,7,66,50,287496.0,1.3557021544363344,0.8427051888729327,168
843,1,0,2,13,0.36,0.3636,0.57,0.0896,10,64,73,262144.0,3.0937909668046757,0.9964567265431309,411
844,1,0,2,14,0.36,0.3636,0.57,0.0896,8,60,36,216000.0,121.63753475026189,0.9794868068393512,235
845,1,0,2,15,0.38,0.3939,0.54,0.0896,4,50,16,125000.0,1.4043036899381962,0.6748066245382345,62
846,1,0,2,16,0.36,0.3485,0.57,0.1343,16,114,83,1481544.0,0.5080359962611123,0.9490800357353831,266
847,1,0,2,17,0.32,0.3182,0.7,0.1642,9,216,98,10077696.0,2.3440166611427986,0.668924720209065,286
848,1,0,2,18,0.34,0.3333,0.66,0.1343,5,175,99,5359375.0,1260.7704250424647,0.9894553133339928,395
849,1,0,2,19,0.32,0.3485,0.7,0,5,128,42,2097152.0,11.979139227322584,0.7815485687971482,88
850,1,0,2,20,0.32,0.3333,0.7,0.1045,6,88,31,681472.0,1.6779583343684343,0.6500273073821843,119
851,1,0,2,21,0.32,0.3485,0.7,0,3,78,61,474552.0,29.513995986914356,0.28835490585704365,341
852,1,0,2,22,0.28,0.303,0.81,0.0896,3,37,36,50653.0,121.63753475026189,0.4521284271007949,374
853,1,0,2,23,0.3,0.3333,0.81,0,6,25,31,15625.0,1.6779583343684343,0.2849338062760266,475
854,1,0,2,0,0.28,0.3182,0.87,0,4,10,76,1000.0,0.6385257158828442,0.5623790762907029,213
855,1,0,2,1,0.28,0.3182,0.87,0,0,4,9,64.0,0.7081558739235672,0.39185723042955,51
856,1,0,2,2,0.26,0.2727,0.93,0.1045,1,2,17,8.0,25.90505251316606,0.14550003380861354,254
857,1,0,2,3,0.28,0.2727,0.93,0.1642,0,1,54,1.0,2.266489527055483,0.5403023058681398,197
858,1,0,2,4,0.26,0.2576,0.93,0.1642,0,3,53,27.0,0.7163707881255232,0.2921388087338362,224
859,1,0,2,5,0.26,0.2273,0.81,0.3284,0,2,86,8.0,13.064798934155936,0.14550003380861354,256
860,1,0,2,6,0.26,0.2273,0.7,0.3284,0,39,68,59319.0,9.796975387185967,0.8512229700846954,95
861,1,0,2,7,0.24,0.197,0.65,0.4179,3,100,85,1000000.0,1.213703616753761,0.9367521275331447,478
862,1,0,2,8,0.24,0.197,0.56,0.4925,7,243,50,14348907.0,1.3557021544363344,0.9895904994808712,122
863,1,0,2,9,0.24,0.197,0.52,0.4925,7,135,36,2460375.0,121.63753475026189,0.5522207561444515,478
864,1,0,2,10,0.22,0.1818,0.47,0.5522,4,48,36,110592.0,121.63753475026189,0.08451108251254075,408
865,1,0,2,11,0.22,0.1818,0.47,0.4627,1,50,19,125000.0,0.869658074441806,0.6748066245382345,151
866,1,0,2,12,0.24,0.197,0.38,0.4925,2,65,91,274625.0,0.9041693413125955,0.894535123924783,113
867,1,0,2,13,0.24,0.197,0.32,0.4478,2,50,48,125000.0,4.315081398019611,0.6748066245382345,20
868,1,0,2,14,0.22,0.197,0.37,0.4179,3,64,72,262144.0,0.7975605094780727,0.9964567265431309,379
869,1,0,2,15,0.22,0.197,0.35,0.3881,6,51,45,132651.0,0.5402766739296717,0.924225198966451,354
870,1,0,2,16,0.22,0.1818,0.35,0.5224,4,83,93,571787.0,19.33568064408107,0.14123908682440878,370
871,1,0,2,17,0.22,0.1818,0.32,0.5821,4,176,23,5451776.0,6.50281329350808,0.812585191456167,316
872,1,0,2,18,0.2,0.1818,0.32,0.3881,1,152,65,3511808.0,0.5473967051355444,0.8001007191473153,190
873,1,0,2,19,0.16,0.1212,0.4,0.4627,1,101,80,1030301.0,163.63007223971312,0.999825009711516,471
874,1,0,2,20,0.16,0.1364,0.4,0.3284,3,56,98,175616.0,2.3440166611427986,0.5647514096712039,435
875,1,0,2,21,0.14,0.1061,0.33,0.4627,8,54,62,157464.0,3.8340720458680737,0.4598085148240586,120
876,1,0,2,22,0.12,0.1061,0.33,0.3582,0,29,71,24389.0,0.5125433048899948,0.6849726394545778,361
877,1,0,2,23,0.12,0.1061,0.33,0.3284,3,12,3,1728.0,0.8763320184878719,0.9923168327201398,221
878,1,0,2,0,0.1,0.0758,0.36,0.3582,0,17,41,4913.0,1.1885273858987428,0.9000508174929343,419
879,1,0,2,1,0.1,0.1061,0.36,0.2239,0,7,18,343.0,4.015858573649374,0.8438377837054513,420
880,1,0,2,2,0.08,0.0758,0.38,0.2836,1,3,9,27.0,0.7081558739235672,0.2921388087338362,296
881,1,0,2,3,0.06,0.0758,0.45,0.1343,0,2,48,8.0,4.315081398019611,0.14550003380861354,412
882,1,0,2,5,0.06,0.1061,0.45,0.1045,0,7,81,343.0,2.7018847930632726,0.8438377837054513,101
883,1,0,2,6,0.06,0.1515,0.45,0,0,43,60,79507.0,1.4384569591461411,0.9102631815448695,437
884,1,0,2,7,0.06,0.1061,0.49,0.1045,4,99,66,970299.0,1.0272753459349424,0.7380522953874156,75
885,1,0,2,8,0.1,0.1364,0.42,0,1,199,87,7880599.0,5.612234025512922,0.2204423732683716,356
886,1,0,2,9,0.12,0.1364,0.39,0.1642,4,123,8,1860867.0,0.5026746699330502,0.4173093082358627,166
887,1,0,2,10,0.14,0.1818,0.36,0,8,59,82,205379.0,0.7614819393063025,0.8668913779238857,476
888,1,0,2,11,0.14,0.1515,0.43,0.1642,1,41,47,68921.0,0.8900177298266997,0.738222025394855,156
889,1,0,2,12,0.18,0.1818,0.4,0.2239,4,61,28,226981.0,0.7868403851802712,0.5972100308691869,494
890,1,0,2,13,0.18,0.1667,0.4,0.2537,2,69,97,328509.0,0.7248437158702044,0.48834807665143615,282
891,1,0,2,14,0.2,0.1818,0.34,0.2985,2,58,12,195112.0,2.15783677484981,0.9697342844751787,108
892,1,0,2,15,0.2,0.1818,0.34,0.2836,3,64,4,262144.0,4.111884294479769,0.9964567265431309,354
893,1,0,2,16,0.2,0.197,0.37,0.2537,7,79,4,493039.0,4.111884294479769,0.8306410854894761,246
894,1,0,2,17,0.2,0.197,0.34,0.2537,9,166,20,4574296.0,0.5227541141700891,0.423307401835802,175
895,1,0,2,18,0.18,0.1667,0.47,0.2985,2,170,96,4913000.0,0.5041370124924979,0.09154031633052283,235
896,1,0,2,19,0.14,0.1212,0.86,0.2537,1,88,84,681472.0,0.5769706814181332,0.6500273073821843,166
897,1,0,2,20,0.14,0.1515,0.86,0.1642,0,84,74,592704.0,67.32311401195065,0.13399521291272173,26
898,1,0,2,21,0.14,0.1515,0.86,0.1642,0,83,78,571787.0,0.6605113804923478,0.14123908682440878,438
899,1,0,2,22,0.16,0.1667,0.8,0.1642,4,46,13,97336.0,0.7041425227235925,0.9993940599134129,100
900,1,0,2,23,0.16,0.1515,0.8,0.194,0,37,14,50653.0,0.5023592408312615,0.4521284271007949,41
901,1,0,2,0,0.14,0.1364,0.86,0.194,0,16,64,4096.0,0.5208262701161901,0.803990613485849,385
902,1,0,2,1,0.14,0.1515,0.8,0.1343,0,7,63,343.0,0.8566369271513424,0.8438377837054513,235
903,1,0,2,2,0.14,0.1515,0.8,0.1343,0,3,81,27.0,2.7018847930632726,0.2921388087338362,280
904,1,0,2,4,0.14,0.1364,0.59,0.2239,0,1,76,1.0,0.6385257158828442,0.5403023058681398,331
905,1,0,2,5,0.12,0.1212,0.5,0.2239,0,6,88,216.0,0.9658118980490871,0.7179850839697136,344
906,1,0,2,6,0.12,0.1212,0.54,0.2836,0,26,51,17576.0,0.5987202322070889,0.3521801662860055,103
907,1,0,2,7,0.1,0.0758,0.5,0.4179,0,99,63,970299.0,0.8566369271513424,0.7380522953874156,166
908,1,0,2,8,0.1,0.0758,0.49,0.3284,5,178,82,5639752.0,0.7614819393063025,0.8396242732213816,443
909,1,0,2,9,0.12,0.1061,0.42,0.3582,1,122,87,1815848.0,5.612234025512922,0.39655079762680157,24
910,1,0,2,10,0.12,0.1061,0.42,0.2985,1,35,42,42875.0,11.979139227322584,0.11401167733032609,75
911,1,0,2,11,0.14,0.1212,0.39,0.3582,1,45,33,91125.0,0.500022035944306,0.9993335830491854,346
912,1,0,2,12,0.16,0.1364,0.34,0.3881,4,69,80,328509.0,163.63007223971312,0.48834807665143615,453
913,1,0,2,13,0.18,0.1667,0.29,0.2985,3,62,88,238328.0,0.9658118980490871,0.878485497608328,205
914,1,0,2,14,0.2,0.1818,0.27,0.2836,6,48,69,110592.0,1.129668825806919,0.08451108251254075,19
915,1,0,2,15,0.2,0.197,0.25,0.2537,0,50,67,125000.0,6.921372193247372,0.6748066245382345,77
916,1,0,2,16,0.2,0.1818,0.27,0.2985,4,80,68,512000.0,9.796975387185967,0.48649852086946577,414
917,1,0,2,17,0.18,0.1818,0.26,0.194,6,165,26,4492125.0,0.5673570710394846,0.8043259105076709,173
918,1,0,2,18,0.16,0.1818,0.28,0.1343,3,160,73,4096000.0,3.0937909668046757,0.6034086295713484,332
919,1,0,2,19,0.14,0.1667,0.28,0.1045,2,112,17,1404928.0,25.90505251316606,0.088550854297912,361
920,1,0,2,20,0.14,0.1818,0.31,0.0896,4,97,37,912673.0,2.8053491651647224,0.8744126871967961,137
921,1,0,2,21,0.14,0.2121,0.39,0,2,72,15,373248.0,0.6059548980890475,0.08909767185442889,44
922,1,0,2,22,0.12,0.197,0.39,0,4,51,50,132651.0,1.3557021544363344,0.924225198966451,340
923,1,0,2,23,0.12,0.1515,0.42,0.1045,1,34,69,39304.0,1.129668825806919,0.8935123623661174,332
924,1,0,2,0,0.1,0.1364,0.49,0.1045,2,14,3,2744.0,0.8763320184878719,0.18019324711435455,384
925,1,0,2,1,0.1,0.1364,0.54,0.0896,1,7,13,343.0,0.7041425227235925,0.8438377837054513,145
926,1,0,2,2,0.1,0.1364,0.54,0.0896,0,3,99,27.0,1260.7704250424647,0.2921388087338362,358
927,1,0,2,5,0.08,0.1212,0.63,0.0896,0,4,83,64.0,0.5080359962611123,0.39185723042955,148
928,1,0,2,6,0.1,0.1818,0.68,0,1,24,73,13824.0,3.0937909668046757,0.5467452846558348,123
929,1,0,2,7,0.08,0.1667,0.73,0,1,74,58,405224.0,0.5017882105819239,0.8187254508480504,338
930,1,0,2,8,0.1,0.1212,0.74,0.1642,4,216,97,10077696.0,0.7248437158702044,0.668924720209065,190
931,1,0,2,9,0.12,0.1212,0.74,0.2239,8,140,9,2744000.0,0.7081558739235672,0.5152789484623209,381
932,1,0,2,10,0.14,0.1364,0.69,0.194,5,44,8,85184.0,0.5026746699330502,0.9597172785084751,232
933,1,0,2,11,0.22,0.2273,0.47,0.1343,12,64,79,262144.0,1.798925688187395,0.9964567265431309,105
934,1,0,2,12,0.22,0.2273,0.47,0.1343,7,71,72,357911.0,0.7975605094780727,0.33777391432627846,171
935,1,0,2,13,0.24,0.2273,0.35,0.194,21,110,62,1331000.0,3.8340720458680737,0.12997395763495997,159
936,1,0,2,14,0.3,0.2879,0.26,0.2537,17,84,97,592704.0,0.7248437158702044,0.13399521291272173,432
937,1,0,2,15,0.32,0.3182,0.21,0.1642,12,74,32,405224.0,0.6445680044638951,0.8187254508480504,484
938,1,0,2,16,0.3,0.2879,0.28,0.194,14,125,73,1953125.0,3.0937909668046757,0.9999379049276994,261
939,1,0,2,17,0.3,0.3333,0.24,0,18,211,57,9393931.0,0.696298942266857,0.9435866884534224,497
940,1,0,2,18,0.28,0.3182,0.28,0,9,174,30,5268024.0,83.55352537043731,0.9299458400716415,19
941,1,0,2,19,0.26,0.303,0.33,0,7,101,91,1030301.0,0.9041693413125955,0.999825009711516,129
942,1,0,2,20,0.22,0.2273,0.55,0.1343,2,63,10,250047.0,2.193083986739962,0.21166754060601453,239
943,1,0,2,21,0.2,0.2121,0.59,0.1343,1,47,35,103823.0,1.7488102347630208,0.937988120773989,376
944,1,0,2,22,0.2,0.2273,0.64,0.0896,2,43,64,79507.0,0.5208262701161901,0.9102631815448695,283
945,1,0,2,23,0.18,0.2424,0.69,0,5,53,42,148877.0,11.979139227322584,0.9978399678225618,433
946,1,0,2,0,0.16,0.197,0.69,0.0896,3,30,28,27000.0,0.7868403851802712,0.40598946176217077,202
947,1,0,2,1,0.14,0.2121,0.86,0,2,24,32,13824.0,0.6445680044638951,0.5467452846558348,149
948,1,0,2,2,0.14,0.2121,0.8,0,2,15,84,3375.0,0.5769706814181332,0.5982426949828721,349
949,1,0,2,3,0.12,0.197,0.8,0,3,10,33,1000.0,0.500022035944306,0.5623790762907029,209
950,1,0,2,4,0.12,0.1667,0.74,0.0896,0,4,43,64.0,5.944410581534946,0.39185723042955,37
951,1,0,2,5,0.12,0.1667,0.74,0.0896,0,1,24,1.0,10.590792759495987,0.5403023058681398,179
952,1,0,2,6,0.12,0.1364,0.93,0.194,1,2,71,8.0,0.5125433048899948,0.14550003380861354,144
953,1,0,2,7,0.12,0.1515,0.8,0.1045,2,11,22,1331.0,1.0089303546212294,0.5102807461770535,484
954,1,0,2,8,0.14,0.1515,0.86,0.1343,2,30,96,27000.0,0.5041370124924979,0.40598946176217077,233
955,1,0,2,9,0.16,0.1818,0.64,0.1343,5,43,89,79507.0,0.5376143475480764,0.9102631815448695,213
956,1,0,2,10,0.22,0.2121,0.41,0.2537,13,84,69,592704.0,1.129668825806919,0.13399521291272173,23
957,1,0,2,11,0.3,0.2727,0.28,0.3284,30,114,12,1481544.0,2.15783677484981,0.9490800357353831,343
958,1,0,2,12,0.3,0.2727,0.39,0.4627,27,120,62,1728000.0,3.8340720458680737,0.052360248408337313,419
959,1,0,2,13,0.3,0.2727,0.39,0.4179,32,135,68,2460375.0,9.796975387185967,0.5522207561444515,150
960,1,0,2,14,0.34,0.3182,0.31,0.2836,30,120,13,1728000.0,0.7041425227235925,0.052360248408337313,346
961,1,0,2,15,0.34,0.303,0.29,0.4179,47,174,1,5268024.0,0.5430441251857795,0.9299458400716415,467
962,1,0,2,16,0.34,0.303,0.29,0.4179,42,145,79,3048625.0,1.798925688187395,0.07292364917909896,2
963,1,0,2,17,0.32,0.2879,0.31,0.5224,24,137,99,2571353.0,1260.7704250424647,0.9679800426788037,441
964,1,0,2,18,0.28,0.2576,0.38,0.3284,4,64,75,262144.0,1.633404121532299,0.9964567265431309,45
965,1,0,2,19,0.28,0.2727,0.38,0.1642,2,41,11,68921.0,102109.07002447755,0.738222025394855,455
966,1,0,2,20,0.26,0.2576,0.41,0.2239,1,40,48,64000.0,4.315081398019611,0.8650536966106134,446
967,1,0,2,21,0.26,0.303,0.41,0,9,51,96,132651.0,0.5041370124924979,0.924225198966451,334
968,1,0,2,22,0.24,0.2576,0.44,0.0896,6,45,45,91125.0,0.5402766739296717,0.9993335830491854,81
969,1,0,2,23,0.22,0.2273,0.51,0.1343,1,32,51,32768.0,0.5987202322070889,0.37293782932771496,105
970,1,0,2,0,0.2,0.2273,0.64,0.1045,5,39,41,59319.0,1.1885273858987428,0.8512229700846954,381
971,1,0,2,1,0.2,0.2273,0.59,0.0896,1,24,61,13824.0,29.513995986914356,0.5467452846558348,382
972,1,0,2,2,0.2,0.2273,0.75,0.0896,1,20,5,8000.0,24.34527915938213,0.06564512751032302,16
973,1,0,2,3,0.2,0.2273,0.69,0.1045,4,12,29,1728.0,2.9729510585814833,0.9923168327201398,39
974,1,0,2,4,0.2,0.2121,0.69,0.1642,0,2,47,8.0,0.8900177298266997,0.14550003380861354,337
975,1,0,2,6,0.2,0.2121,0.69,0.1343,2,5,71,125.0,0.5125433048899948,0.7877145121442345,244
976,1,0,2,7,0.22,0.2727,0.55,0,0,3,1,27.0,0.5430441251857795,0.2921388087338362,234
977,1,0,2,8,0.22,0.2273,0.64,0.194,1,12,91,1728.0,0.9041693413125955,0.9923168327201398,113
978,1,0,2,9,0.24,0.2273,0.6,0.2239,12,47,53,103823.0,0.7163707881255232,0.937988120773989,423
979,1,0,2,10,0.3,0.2727,0.45,0.3284,19,105,38,1157625.0,0.7713855584154635,0.056538888695149024,389
980,1,0,2,11,0.32,0.2879,0.39,0.4478,26,112,47,1404928.0,0.8900177298266997,0.088550854297912,22
981,1,0,2,12,0.36,0.3182,0.32,0.4627,58,152,15,3511808.0,0.6059548980890475,0.8001007191473153,471
982,1,0,2,13,0.38,0.3939,0.29,0.3582,62,154,48,3652264.0,4.315081398019611,0.680306108693784,374
983,1,0,2,14,0.4,0.4091,0.3,0.4179,51,161,36,4173281.0,121.63753475026189,0.3093844033033613,53
984,1,0,2,15,0.4,0.4091,0.3,0.2985,40,162,98,4251528.0,2.3440166611427986,0.3275197628589072,70
985,1,0,2,16,0.42,0.4242,0.28,0.3284,28,134,53,2406104.0,0.7163707881255232,0.5630868711673894,109
986,1,0,2,17,0.42,0.4242,0.28,0.3284,30,125,72,1953125.0,0.7975605094780727,0.9999379049276994,420
987,1,0,2,18,0.4,0.4091,0.32,0.2985,17,95,46,857375.0,0.5258208681509198,0.9814938312063979,119
988,1,0,2,19,0.4,0.4091,0.35,0.2836,11,61,56,226981.0,2.09008693583188,0.5972100308691869,124
989,1,0,2,20,0.4,0.4091,0.35,0.3284,15,47,89,103823.0,0.5376143475480764,0.937988120773989,262
990,1,0,2,21,0.4,0.4091,0.35,0.3582,6,51,41,132651.0,1.1885273858987428,0.924225198966451,233
991,1,0,2,22,0.4,0.4091,0.35,0.2985,5,36,81,46656.0,2.7018847930632726,0.9785486907389197,217
992,1,0,2,23,0.4,0.4091,0.35,0.3582,3,30,36,27000.0,121.63753475026189,0.40598946176217077,244
993,1,0,2,0,0.38,0.3939,0.37,0.3582,3,11,85,1331.0,1.213703616753761,0.5102807461770535,414
994,1,0,2,1,0.38,0.3939,0.37,0.3582,1,7,32,343.0,0.6445680044638951,0.8438377837054513,230
995,1,0,2,2,0.36,0.3333,0.4,0.2985,0,2,5,8.0,24.34527915938213,0.14550003380861354,189
996,1,0,2,3,0.34,0.3182,0.46,0.2239,1,2,66,8.0,1.0272753459349424,0.14550003380861354,210
997,1,0,2,4,0.32,0.303,0.53,0.2836,0,2,79,8.0,1.798925688187395,0.14550003380861354,425
998,1,0,2,5,0.32,0.303,0.53,0.2836,0,3,24,27.0,10.590792759495987,0.2921388087338362,71
999,1,0,2,6,0.34,0.303,0.46,0.2985,1,26,54,17576.0,2.266489527055483,0.3521801662860055,36
1000,1,0,2,7,0.34,0.303,0.46,0.2985,2,98,89,941192.0,0.5376143475480764,0.6335358686373416,407
1001,1,0,2,8,0.38,0.3939,0.4,0.4627,7,256,42,16777216.0,11.979139227322584,0.6263229832915329,244
1002,1,0,2,9,0.4,0.4091,0.37,0.3881,8,130,56,2197000.0,2.09008693583188,0.8442366556901854,154
1003,1,0,2,10,0.44,0.4394,0.33,0.2239,9,55,10,166375.0,2.193083986739962,0.8223078391293215,228
1004,1,0,2,11,0.52,0.5,0.23,0.2537,10,53,68,148877.0,9.796975387185967,0.9978399678225618,216
1005,1,0,2,12,0.56,0.5303,0.22,0.4478,27,126,22,2000376.0,1.0089303546212294,0.13503663710264274,128
1006,1,0,2,13,0.58,0.5455,0.19,0.3881,27,120,58,1728000.0,0.5017882105819239,0.052360248408337313,138
1007,1,0,2,14,0.6,0.5909,0.15,0.4925,14,90,28,729000.0,0.7868403851802712,0.9576469636018978,439
1008,1,0,2,15,0.56,0.5303,0.21,0.6567,19,90,72,729000.0,0.7975605094780727,0.9576469636018978,44
1009,1,0,2,16,0.52,0.5,0.27,0.4627,16,118,35,1643032.0,1.7488102347630208,0.5119688239888894,186
1010,1,0,2,17,0.46,0.4545,0.33,0.6119,25,243,24,14348907.0,10.590792759495987,0.9895904994808712,29
1011,1,0,2,18,0.4,0.4091,0.4,0.6119,11,205,60,8615125.0,1.4384569591461411,0.130913041587393,432
1012,1,0,2,19,0.38,0.3939,0.43,0.4925,12,98,69,941192.0,1.129668825806919,0.6335358686373416,462
1013,1,0,2,20,0.36,0.3182,0.46,0.4627,5,70,28,343000.0,0.7868403851802712,0.610518630276102,204
1014,1,0,2,21,0.36,0.3182,0.5,0.5224,8,43,90,79507.0,0.5279840346175494,0.9102631815448695,171
1015,1,0,2,22,0.34,0.2879,0.46,0.6567,1,45,2,91125.0,0.5237528663423374,0.9993335830491854,216
1016,1,0,2,23,0.32,0.2879,0.49,0.4925,1,20,68,8000.0,9.796975387185967,0.06564512751032302,337
1017,1,0,2,0,0.3,0.2727,0.49,0.4179,7,19,83,6859.0,0.5080359962611123,0.6190709191736287,420
1018,1,0,2,1,0.3,0.2424,0.42,0.7761,0,5,13,125.0,0.7041425227235925,0.7877145121442345,478
1019,1,0,2,2,0.28,0.2273,0.41,0.6866,1,3,65,27.0,0.5473967051355444,0.2921388087338362,43
1020,1,0,2,4,0.22,0.1818,0.37,0.5224,0,1,74,1.0,67.32311401195065,0.5403023058681398,475
1021,1,0,2,5,0.22,0.1818,0.32,0.4627,0,4,67,64.0,6.921372193247372,0.39185723042955,339
1022,1,0,2,6,0.2,0.1818,0.32,0.3284,0,30,68,27000.0,9.796975387185967,0.40598946176217077,239
1023,1,0,2,7,0.2,0.1818,0.32,0.3582,2,105,50,1157625.0,1.3557021544363344,0.056538888695149024,151
1024,1,0,2,8,0.2,0.1818,0.32,0.3582,10,223,14,11089567.0,0.5023592408312615,0.8263692009335721,490
1025,1,0,2,9,0.22,0.197,0.29,0.4478,2,110,42,1331000.0,11.979139227322584,0.12997395763495997,208
1026,1,0,2,10,0.24,0.2121,0.27,0.2836,5,52,11,140608.0,102109.07002447755,0.9657710534457514,483
1027,1,0,2,11,0.26,0.2424,0.25,0.2537,11,57,53,185193.0,0.7163707881255232,0.7348597471800759,46
1028,1,0,2,12,0.28,0.2727,0.24,0.2537,6,71,55,357911.0,4084.5228050458813,0.33777391432627846,212
1029,1,0,2,13,0.32,0.303,0.21,0.2239,14,82,59,551368.0,0.6109713317819904,0.9358048728143991,46
1030,1,0,2,14,0.34,0.3182,0.19,0.2239,10,79,55,493039.0,4084.5228050458813,0.8306410854894761,86
1031,1,0,2,15,0.34,0.3333,0.19,0.1642,11,85,29,614125.0,2.9729510585814833,0.9829563023097734,405
1032,1,0,2,16,0.34,0.3182,0.19,0.2537,21,98,72,941192.0,0.7975605094780727,0.6335358686373416,95
1033,1,0,2,17,0.32,0.303,0.22,0.2239,15,206,35,8741816.0,1.7488102347630208,0.1377914101447131,194
1034,1,0,2,18,0.3,0.303,0.22,0.1343,14,212,96,9528128.0,0.5041370124924979,0.48388694787438213,387
1035,1,0,2,19,0.28,0.2879,0.26,0.1343,3,145,17,3048625.0,25.90505251316606,0.07292364917909896,166
1036,1,0,2,20,0.26,0.2727,0.33,0.1045,3,101,90,1030301.0,0.5279840346175494,0.999825009711516,184
1037,1,0,2,21,0.24,0.2879,0.52,0,5,66,28,287496.0,0.7868403851802712,0.8427051888729327,434
1038,1,0,2,22,0.24,0.2879,0.44,0,0,41,88,68921.0,0.9658118980490871,0.738222025394855,413
1039,1,0,2,23,0.22,0.2576,0.44,0.0896,0,20,33,8000.0,0.500022035944306,0.06564512751032302,251
1040,1,0,2,0,0.22,0.2576,0.41,0.0896,0,15,36,3375.0,121.63753475026189,0.5982426949828721,128
1041,1,0,2,1,0.2,0.2273,0.44,0.0896,0,9,3,729.0,0.8763320184878719,0.9886955804866999,309
1042,1,0,2,3,0.2,0.197,0.47,0.194,0,1,88,1.0,0.9658118980490871,0.5403023058681398,415
1043,1,0,2,4,0.2,0.197,0.51,0.194,0,1,66,1.0,1.0272753459349424,0.5403023058681398,466
1044,1,0,2,5,0.2,0.197,0.47,0.194,0,5,81,125.0,2.7018847930632726,0.7877145121442345,120
1045,1,0,2,6,0.2,0.197,0.55,0.2239,1,33,31,35937.0,1.6779583343684343,0.9487196478676775,51
1046,1,0,2,7,0.2,0.197,0.55,0.2239,5,108,15,1259712.0,0.6059548980890475,0.777167752200676,366
1047,1,0,2,8,0.22,0.2273,0.55,0.1642,6,230,52,12167000.0,0.503365605112174,0.3528923638406887,103
1048,1,0,2,9,0.24,0.2121,0.52,0.2836,2,124,63,1906624.0,0.8566369271513424,0.6649911823778227,334
1049,1,0,2,10,0.26,0.2273,0.41,0.3881,14,69,86,328509.0,13.064798934155936,0.48834807665143615,116
1050,1,0,2,11,0.34,0.303,0.34,0.2985,7,66,53,287496.0,0.7163707881255232,0.8427051888729327,168
1051,1,0,2,12,0.38,0.3939,0.32,0.3284,14,86,36,636056.0,121.63753475026189,0.9628520276238026,456
1052,1,0,2,13,0.42,0.4242,0.3,0.3582,13,93,9,804357.0,0.7081558739235672,0.7806682917959753,280
1053,1,0,2,14,0.46,0.4545,0.28,0.4179,17,82,96,551368.0,0.5041370124924979,0.9358048728143991,372
1054,1,0,2,15,0.46,0.4545,0.28,0.4179,35,117,60,1601613.0,1.4384569591461411,0.7032298566489479,233
1055,1,0,2,16,0.46,0.4545,0.31,0.3881,26,122,100,1815848.0,2.025790915867646,0.39655079762680157,339
1056,1,0,2,17,0.46,0.4545,0.28,0.2836,11,255,70,16581375.0,0.5637325966004665,0.2760355447383409,199
1057,1,0,2,18,0.4,0.4091,0.4,0.2239,20,222,9,10941048.0,0.7081558739235672,0.6927733979727507,169
1058,1,0,2,19,0.34,0.3182,0.53,0.2239,18,161,15,4173281.0,0.6059548980890475,0.3093844033033613,223
1059,1,0,2,20,0.38,0.3939,0.43,0.194,10,118,23,1643032.0,6.50281329350808,0.5119688239888894,90
1060,1,0,2,21,0.36,0.3485,0.46,0.194,5,92,78,778688.0,0.6605113804923478,0.961465970943261,212
1061,1,0,2,22,0.34,0.3333,0.53,0.194,12,73,14,389017.0,0.5023592408312615,0.9908866931049745,48
1062,1,0,2,23,0.38,0.3939,0.4,0.2239,2,33,48,35937.0,4.315081398019611,0.9487196478676775,409
1063,1,0,2,0,0.34,0.3333,0.53,0.194,1,17,0,4913.0,1.0,0.9000508174929343,109
1064,1,0,2,1,0.34,0.3182,0.53,0.2239,0,6,85,216.0,1.213703616753761,0.7179850839697136,220
1065,1,0,2,2,0.34,0.3182,0.53,0.2239,2,6,26,216.0,0.5673570710394846,0.7179850839697136,397
1066,1,0,2,3,0.34,0.3333,0.53,0.194,3,4,89,64.0,0.5376143475480764,0.39185723042955,106
1067,1,0,2,4,0.32,0.3182,0.57,0.194,3,4,44,64.0,0.9826059824898337,0.39185723042955,191
1068,1,0,2,5,0.32,0.3333,0.66,0.0896,1,12,20,1728.0,0.5227541141700891,0.9923168327201398,86
1069,1,0,2,6,0.3,0.303,0.7,0.1343,3,47,33,103823.0,0.500022035944306,0.937988120773989,379
1070,1,0,2,7,0.32,0.3333,0.57,0.1045,7,126,29,2000376.0,2.9729510585814833,0.13503663710264274,11
1071,1,0,2,8,0.32,0.3333,0.57,0.0896,18,285,34,23149125.0,0.6539868700870936,0.4706918935602322,90
