instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,Noise
14986,3,1,9,14,0.7,0.6515,0.54,0.2985,113,412,0
16375,4,1,11,0,0.32,0.3333,0.7,0.1343,3,29,0
5180,3,0,8,17,0.86,0.7727,0.39,0.1642,67,527,0
3640,2,0,6,13,0.66,0.6212,0.65,0.1045,154,367,0
13909,3,1,8,17,0.78,0.7424,0.62,0.1343,125,868,0
8691,1,1,1,22,0.22,0.2121,0.44,0.2836,3,39,0
15193,1,2,8,14,0.88,0.17,0.23,0.19,320,291,1
1345,1,0,3,7,0.2,0.1818,0.59,0.3284,2,107,0
9018,2,2,11,19,0.52,0.04,0.41,0.4,8,214,1
9068,1,1,1,17,0.26,0.2121,0.33,0.4478,8,346,0
3398,1,0,8,23,0.51,0.81,0.7,0.57,58,980,1
6345,0,0,2,22,0.24,0.23,0.39,0.76,59,372,1
10836,2,1,4,14,0.48,0.4697,0.55,0.2239,283,561,0
1054,1,0,2,15,0.46,0.4545,0.28,0.4179,35,117,0
13807,3,1,8,11,0.84,0.7879,0.49,0.2836,77,263,0
8538,4,1,9,19,0.65,0.58,0.68,0.0,309,173,1
7536,4,0,11,14,0.54,0.5152,0.6,0.2836,27,147,0
4005,2,0,6,18,0.7,0.6515,0.61,0.2537,64,538,0
10801,2,1,3,3,0.4,0.4091,0.82,0.2537,10,31,0
6463,4,1,13,6,0.19,0.65,0.85,0.87,17,987,1
18109,5,2,3,19,0.83,0.2,0.07,0.84,163,675,1
16256,4,1,11,1,0.26,0.2727,0.65,0.1045,2,16,0
16419,4,1,11,20,0.34,0.3485,0.61,0.1045,11,136,0
6081,3,0,9,22,0.44,0.4394,0.67,0.2836,7,115,0
2287,2,0,4,3,0.38,0.3939,0.87,0.1343,5,16,0
10662,3,2,11,13,0.23,0.09,1.03,0.42,17,753,1
15839,4,1,10,3,0.5,0.4848,0.88,0.1642,5,26,0
4859,3,0,7,8,0.74,0.6818,0.55,0.194,32,424,0
14169,3,0,10,8,0.09,0.41,0.79,0.03,49,352,1
6594,4,0,10,7,0.42,0.4242,0.94,0,5,242,0
4771,3,0,7,16,0.9,0.8333,0.39,0.2985,29,182,0
15003,3,1,9,7,0.58,0.5455,0.78,0.2537,7,77,0
8735,1,1,1,18,0.2,0.2121,0.37,0.1343,9,289,0
6715,0,0,5,12,0.26,0.62,0.25,0.34,151,322,1
633,1,0,1,15,0.22,0.2121,0.69,0.2537,22,120,0
15260,4,1,10,0,0.62,0.5455,0.94,0,5,52,0
13787,3,1,8,15,0.78,0.7424,0.62,0.4627,68,270,0
9651,1,1,2,1,0.08,0.0455,0.79,0.4627,0,24,0
7042,4,0,10,0,0.44,0.4394,0.72,0.194,4,32,0
16642,0,2,7,17,0.26,0.22,0.47,0.54,304,705,1
15115,4,1,9,23,0.6,0.5758,0.78,0.2537,13,115,0
9817,1,0,12,10,0.68,0.18,0.83,0.64,201,837,1
16807,4,1,12,1,0.36,0.3485,0.93,0.1343,16,100,0
10298,1,1,3,3,0.26,0.2273,0.41,0.2985,0,16,0
161,1,0,1,23,0.18,0.197,0.51,0.1642,1,15,0
12210,2,1,5,22,0.74,0.697,0.7,0.1642,47,157,0
5825,2,0,6,18,0.57,0.09,0.81,0.16,244,169,1
10800,2,1,3,2,0.42,0.4242,0.77,0.2537,14,69,0
15011,3,1,9,15,0.74,0.6667,0.48,0.3881,307,750,0
13524,3,1,7,16,0.74,0.697,0.66,0.1045,245,628,0
4699,3,0,7,16,0.9,0.8485,0.42,0.2985,61,277,0
16863,1,1,3,4,0.81,0.53,0.06,0.77,72,816,1
7799,4,0,11,13,0.48,0.4697,0.44,0,177,325,0
10072,1,1,2,17,0.4,0.4091,0.87,0.1642,7,253,0
13891,3,1,8,23,0.72,0.697,0.74,0.194,16,113,0
4103,3,0,6,20,0.72,0.6515,0.45,0.1642,66,288,0
7005,4,0,10,11,0.5,0.4848,0.72,0.1642,59,168,0
15,4,0,5,24,0.65,0.39,0.38,0.44,69,385,1
12575,2,1,6,3,0.62,0.5758,0.83,0.194,1,8,0
5853,3,0,9,8,0.54,0.5152,0.83,0.3881,15,364,0
11307,2,1,4,7,0.5,0.4848,0.82,0.2836,21,76,0
13670,5,1,3,6,0.94,0.1,0.45,0.64,244,506,1
9592,4,2,2,14,0.44,0.99,0.78,0.18,38,865,1
2191,2,0,4,3,0.26,0.2727,0.6,0.1343,0,4,0
13001,3,1,6,21,0.82,0.7727,0.52,0.1642,48,213,0
2954,2,0,5,23,0.5,0.4848,0.59,0.1045,30,119,0
10101,1,1,3,22,0.38,0.3939,0.5,0.2537,3,126,0
558,1,0,1,10,0.22,0.2424,0.6,0.1045,6,55,0
10606,2,1,3,0,0.56,0.5303,0.83,0,30,95,0
3385,2,0,5,22,0.66,0.6212,0.69,0.2537,34,174,0
5365,3,0,8,10,0.7,0.6515,0.58,0.3881,28,111,0
3060,2,1,7,14,0.9,0.94,0.28,0.27,280,577,1
11632,5,0,1,7,0.86,0.47,0.86,0.41,341,944,1
1827,2,0,3,20,0.56,0.5303,0.64,0.194,16,122,0
3161,5,0,8,22,0.53,0.95,0.45,0.85,126,847,1
1495,1,0,3,15,0.34,0.303,0.31,0.3881,32,96,0
7065,4,0,10,23,0.48,0.4697,0.88,0.0896,3,75,0
16455,4,2,8,12,0.26,0.06,0.36,0.34,44,59,1
9440,0,0,1,11,0.78,0.8,0.5,0.43,120,461,1
5869,3,0,9,0,0.54,0.5152,0.94,0.2239,1,13,0
7766,4,0,11,4,0.3,0.3182,0.75,0.1045,4,7,0
4739,1,2,8,15,0.77,0.22,1.0,0.19,6,600,1
13463,3,1,7,3,0.66,0.5909,0.89,0.1045,7,36,0
7925,3,1,7,1,0.68,0.88,0.29,0.65,76,357,1
6853,2,1,5,13,1.01,0.29,0.97,0.64,102,691,1
15211,4,1,9,23,0.48,0.4697,0.72,0.0896,8,57,0
12582,2,1,6,10,0.64,0.6061,0.65,0.4179,64,198,0
6344,4,0,9,21,0.64,0.5758,0.89,0.1343,18,182,0
950,1,0,7,19,0.17,0.25,0.88,0.57,82,295,1
3048,2,0,5,21,0.54,0.5152,0.6,0,32,234,0
7220,4,0,11,14,0.03,0.16,0.37,0.29,48,579,1
13092,3,1,8,22,0.41,1.01,0.81,0.88,349,854,1
10701,2,1,3,23,0.34,0.2879,0.25,0.5224,2,48,0
6193,2,2,6,2,0.2,0.97,0.82,0.41,40,791,1
16222,4,2,9,11,0.21,0.19,0.3,0.88,127,595,1
15815,5,1,5,14,0.95,0.82,0.96,0.14,311,288,1
316,5,1,4,19,0.78,0.38,0.49,0.24,367,256,1
8547,1,0,12,20,0.32,0.3333,0.93,0.0896,3,69,0
2597,2,0,4,2,0.32,0.3333,1,0.1343,3,17,0
11746,2,1,5,14,0.64,0.6212,0.53,0.2537,68,243,0
15067,4,1,9,23,0.46,0.4545,0.63,0.1343,11,94,0
11188,2,1,4,8,0.56,0.5303,0.83,0.1642,48,597,0
16957,0,1,4,6,0.06,0.24,1.02,0.58,175,854,1
11233,2,1,4,5,0.5,0.4848,0.39,0.2836,0,34,0
367,1,0,1,18,0.2,0.2121,0.4,0.1642,11,67,0
13378,3,1,7,14,0.88,0.8182,0.42,0.1045,53,212,0
13983,3,1,8,19,0.76,0.7121,0.62,0.2836,98,492,0
2199,3,1,1,2,0.81,0.78,0.89,0.77,41,8,1
8766,4,0,5,22,0.82,0.16,0.6,0.71,197,274,1
10035,4,1,11,15,0.98,0.07,0.77,0.29,126,123,1
8349,4,0,12,12,0.3,0.2727,0.61,0.3284,13,141,0
4228,3,0,6,1,0.64,0.6212,0.53,0.1343,13,32,0
13016,3,1,7,12,0.9,0.8182,0.37,0.2239,114,433,0
10210,5,0,5,11,0.26,0.59,0.73,0.04,221,983,1
5996,0,1,13,11,0.93,0.43,0.94,0.37,44,929,1
2771,3,0,5,16,0.59,0.07,0.43,0.32,92,421,1
11729,2,1,5,21,0.64,0.6061,0.65,0.2836,21,223,0
11332,2,1,4,8,0.4,0.4091,0.82,0.2537,8,51,0
8136,4,0,12,15,0.34,0.303,0.34,0.3582,60,299,0
104,2,1,10,5,0.45,0.07,0.57,0.28,295,35,1
15879,0,0,12,11,0.71,1.04,0.87,0.11,216,8,1
13968,3,1,8,4,0.7,0.6667,0.84,0.2836,0,7,0
10178,1,2,11,16,1.04,1.0,0.31,0.53,100,897,1
1394,2,2,12,24,0.69,0.6,0.94,0.88,88,733,1
15703,1,0,7,17,0.73,0.95,0.24,0.63,172,336,1
16846,4,1,12,16,0.36,0.3485,0.93,0.1642,33,253,0
16672,4,1,12,10,0.3,0.3333,0.87,0,63,293,0
13058,3,1,7,6,0.7,0.6515,0.65,0.1343,5,154,0
4095,3,0,6,12,0.8,0.7121,0.41,0.2836,51,201,0
330,1,0,1,5,0.16,0.2273,0.59,0,0,1,0
8227,4,0,12,10,0.32,0.3485,0.57,0,9,142,0
6045,3,0,9,10,0.7,0.6515,0.7,0.1343,27,142,0
5887,5,1,5,23,0.91,0.62,0.75,0.17,218,290,1
12323,3,1,8,1,0.99,0.55,0.77,0.23,290,174,1
5523,3,0,8,0,0.6,0.6212,0.43,0.194,13,35,0
7070,4,0,10,4,0.48,0.4697,0.88,0,1,4,0
12324,4,1,1,13,0.39,0.29,0.17,0.44,382,240,1
6994,3,0,11,14,0.03,0.32,0.5,0.53,101,84,1
2126,3,1,12,1,0.67,0.13,0.14,0.01,87,943,1
13531,3,1,7,23,0.68,0.6364,0.79,0.1642,33,123,0
17862,5,2,7,17,0.93,0.84,0.25,0.78,95,916,1
7743,4,0,11,5,0.3,0.3182,0.61,0.1045,1,11,0
3987,2,0,6,0,0.66,0.6061,0.83,0.1642,7,26,0
3445,2,0,5,10,0.7,0.6515,0.65,0.2239,110,276,0
3565,2,0,6,10,0.72,0.6515,0.28,0.4925,33,139,0
10199,1,1,3,0,0.22,0.2121,0.37,0.2985,0,8,0
18180,4,1,6,15,0.75,0.16,0.56,0.86,236,805,1
4086,5,2,8,3,0.31,0.65,0.43,0.51,194,763,1
1950,2,0,3,0,0.26,0.2576,0.41,0.1642,5,31,0
2030,4,2,9,12,0.67,0.96,0.46,0.61,170,5,1
9519,1,1,2,13,0.38,0.3939,0.4,0.2239,17,141,0
15919,4,1,10,23,0.36,0.3636,0.57,0.0896,7,101,0
186,4,0,1,5,0.23,0.02,0.49,0.03,152,318,1
4817,3,2,9,7,0.93,0.29,0.1,0.74,16,441,1
2624,3,2,0,11,0.5,0.33,0.76,0.4,290,195,1
3939,4,0,2,21,0.82,0.42,0.93,0.37,80,492,1
18165,3,1,11,23,0.17,0.66,0.13,0.24,351,717,1
12232,4,0,7,6,0.87,1.05,0.29,0.2,22,157,1
12834,4,0,10,7,0.19,0.22,0.19,0.7,337,971,1
836,1,0,2,6,0.18,0.2424,0.93,0,1,30,0
12848,3,1,6,12,0.8,0.697,0.33,0.2239,227,556,0
6614,2,1,11,0,0.19,0.85,1.03,0.03,211,617,1
7391,4,0,11,13,0.5,0.4848,0.51,0.1642,31,167,0
9182,1,1,1,11,0.2,0.2273,0.93,0.0896,5,62,0
7885,4,0,11,4,0.3,0.2879,0.75,0.2239,0,5,0
10920,0,0,1,13,0.14,0.5,0.42,0.86,298,445,1
8274,1,2,6,20,0.82,0.53,0.32,0.18,69,389,1
620,1,0,1,1,0.22,0.2273,0.64,0.194,0,20,0
9370,0,1,9,7,1.01,0.95,0.23,0.84,178,326,1
15624,4,1,10,4,0.44,0.4394,0.88,0.2239,0,5,0
675,5,2,4,7,0.59,0.82,0.5,0.32,356,230,1
15301,5,2,11,6,0.16,0.15,0.71,0.84,76,988,1
12494,2,1,6,18,0.82,0.697,0.24,0.2239,175,451,0
13147,3,1,7,23,0.8,0.7879,0.63,0.1045,27,164,0
5347,3,0,8,16,0.74,0.6818,0.55,0.3284,58,283,0
12897,3,1,6,13,0.7,0.6364,0.3,0.4627,74,306,0
5352,1,1,6,8,0.25,0.7,0.53,0.71,284,867,1
17694,3,1,11,0,0.96,0.92,1.05,0.88,143,193,1
11138,2,1,4,6,0.34,0.3333,0.76,0.1642,2,21,0
1235,1,0,2,13,0.38,0.3939,0.54,0.2985,16,88,0
9465,1,1,2,6,0.22,0.2273,0.87,0.1343,1,5,0
15348,4,1,10,16,0.6,0.6212,0.43,0.5224,317,659,0
15399,1,0,9,10,0.02,0.87,0.98,0.57,3,540,1
15004,3,1,9,8,0.6,0.5909,0.73,0.2985,21,218,0
7830,4,0,11,20,0.5,0.4848,0.63,0.2537,10,104,0
14160,3,1,8,4,0.62,0.5909,0.73,0.2239,5,13,0
15332,4,1,10,0,0.56,0.5303,0.83,0.1642,37,191,0
12347,2,1,6,15,0.7,0.6364,0.34,0,236,644,0
15785,4,1,10,21,0.62,0.6061,0.61,0.1045,33,313,0
13416,0,1,4,8,0.57,0.81,0.41,0.43,273,112,1
13806,3,1,8,10,0.8,0.7424,0.52,0.194,82,249,0
3996,2,0,6,9,0.6,0.5758,0.78,0.2537,19,219,0
8298,4,0,12,9,0.26,0.2424,0.56,0.2537,5,100,0
3547,2,0,6,16,0.86,0.803,0.47,0.2985,39,266,0
7044,4,0,10,2,0.44,0.4394,0.67,0.1642,2,3,0
7188,4,0,11,2,0.36,0.3485,0.81,0.1642,1,4,0
13079,3,1,7,3,0.68,0.6364,0.74,0.194,9,32,0
3377,2,0,9,13,0.87,0.46,0.04,0.19,204,1012,1
7302,4,0,11,20,0.32,0.3485,0.66,0,29,165,0
6167,3,2,10,10,0.83,0.33,0.68,0.08,50,428,1
17020,4,1,12,22,0.4,0.4091,0.82,0.194,6,89,0
9241,4,1,5,20,0.6,0.78,0.08,0.09,248,987,1
16083,4,1,11,19,0.3,0.2727,0.56,0.2985,17,319,0
12355,4,1,2,8,0.08,0.04,1.01,0.03,270,768,1
343,1,0,1,18,0.3,0.2879,0.45,0.2537,15,84,0
16141,4,1,11,6,0.24,0.2576,0.93,0.0896,5,16,0
16152,4,1,11,17,0.5,0.4848,0.45,0.194,183,501,0
3230,2,0,5,11,0.54,0.5152,0.88,0.1642,53,164,0
16569,4,1,11,2,0.26,0.2576,0.75,0.2239,0,1,0
17353,3,1,1,2,0.68,0.75,1.04,0.69,352,281,1
10335,1,1,3,17,0.52,0.5,0.27,0.2985,199,498,0
15980,4,1,11,12,0.36,0.3182,0.46,0.4627,74,394,0
9961,1,1,2,1,0.34,0.303,0.42,0.3582,4,46,0
15181,2,0,6,22,0.82,0.36,0.24,0.46,26,645,1
16530,4,1,11,11,0.4,0.4091,0.37,0.2985,18,130,0
13983,2,1,3,17,0.55,0.38,0.76,0.47,270,175,1
4878,5,2,7,3,0.56,0.86,1.04,0.83,106,1016,1
16609,2,0,10,16,0.91,0.23,0.68,0.2,351,601,1
10428,1,1,3,14,0.72,0.6515,0.3,0.1045,81,258,0
11850,2,2,3,20,0.99,0.19,0.57,0.25,368,927,1
10135,1,1,3,8,0.36,0.3788,0.93,0,2,48,0
2302,2,1,9,12,0.49,0.62,0.15,0.51,92,440,1
7290,2,1,12,21,0.91,0.38,0.77,0.25,211,488,1
2305,2,0,4,21,0.44,0.4394,0.88,0.194,18,95,0
4639,3,0,3,19,0.92,0.3,0.26,0.41,325,357,1
14633,3,1,9,21,0.64,0.5758,0.89,0.1642,32,272,0
1552,1,0,3,0,0.34,0.3182,0,0.2537,3,3,0
12653,0,2,3,3,0.83,0.6,0.06,0.53,232,567,1
11883,2,1,5,7,0.56,0.5303,0.94,0.1343,1,92,0
1202,1,0,2,2,0.12,0.1515,0.5,0.1343,0,1,0
313,3,0,7,14,0.56,0.93,0.45,0.18,182,51,1
11100,2,1,4,16,0.48,0.4697,0.31,0.2836,54,353,0
3074,1,1,2,5,0.75,0.3,0.59,0.26,343,802,1
9650,2,0,7,1,0.99,0.34,0.25,0.37,150,1011,1
204,1,0,1,18,0.16,0.1364,0.4,0.3284,4,48,0
4903,3,0,0,23,0.97,0.59,0.32,0.03,139,11,1
4912,1,0,7,2,0.26,0.16,1.02,0.13,190,517,1
7752,4,0,11,14,0.5,0.4848,0.31,0.2985,74,168,0
6868,4,0,10,17,0.6,0.6061,0.6,0.1343,72,625,0
12277,2,1,5,17,0.76,0.6667,0.31,0.1642,85,827,0
6346,4,0,9,23,0.62,0.5455,0.94,0.1343,11,75,0
14504,3,1,9,12,0.8,0.7576,0.55,0.1642,187,471,0
4775,3,0,7,20,0.84,0.8182,0.56,0,46,212,0
17288,1,1,12,4,0.24,0.2576,0.6,0.1045,0,4,0
16592,4,1,11,1,0.22,0.2576,0.64,0.0896,1,16,0
4544,3,0,7,5,0.74,0.6818,0.58,0.194,4,26,0
17914,2,2,8,13,0.92,1.03,0.37,0.16,2,264,1
4415,5,0,9,25,0.09,0.02,0.11,0.47,148,960,1
9394,1,1,2,7,0.38,0.3939,0.62,0.0896,7,208,0
6427,4,2,9,17,0.42,0.98,0.22,0.75,119,779,1
15112,4,1,9,20,0.66,0.6212,0.69,0.194,45,434,0
2713,2,0,4,22,0.62,0.5606,0.88,0.3284,18,129,0
12098,2,1,5,6,0.6,0.5455,0.88,0.1642,10,156,0
13652,3,1,7,0,0.74,0.6818,0.62,0.1343,21,191,0
2800,3,1,13,6,0.04,1.01,0.12,0.08,74,264,1
9225,1,1,1,6,0.24,0.2273,0.73,0.2239,1,88,0
1679,1,0,3,13,0.36,0.3333,0.57,0.2836,23,97,0
7973,5,1,11,10,0.67,0.13,0.86,0.39,188,7,1
10194,2,0,11,10,0.2,0.67,0.07,0.18,212,520,1
12569,2,1,6,21,0.68,0.6364,0.83,0.1045,41,274,0
6351,4,0,9,4,0.62,0.5455,0.94,0.0896,5,8,0
14753,1,2,3,0,0.89,0.17,0.12,0.27,367,336,1
12161,2,1,5,21,0.72,0.6818,0.62,0.194,100,251,0
11026,2,1,4,13,0.54,0.5152,0.28,0.5821,108,281,0
3876,2,1,8,15,0.43,0.37,0.78,0.43,39,974,1
7330,4,1,2,17,0.33,0.74,0.98,0.06,280,37,1
17009,1,2,1,25,0.15,0.22,0.06,0.01,333,255,1
10079,1,1,3,0,0.42,0.4242,0.94,0,1,11,0
12671,2,1,6,3,0.54,0.5152,0.64,0.1045,6,28,0
7319,3,2,8,8,0.66,0.85,0.41,0.01,209,932,1
12123,2,1,5,7,0.62,0.5606,0.88,0.1642,7,359,0
11672,2,1,5,12,0.6,0.6061,0.64,0.0896,207,558,0
11663,1,1,7,14,0.46,0.2,0.79,0.52,111,470,1
8530,1,0,12,3,0.3,0.2879,0.61,0.2239,0,3,0
8476,1,0,12,19,0.3,0.3182,0.52,0.0896,1,25,0
821,1,0,2,15,0.34,0.3485,0.46,0.0896,52,182,0
12291,2,1,6,7,0.64,0.5758,0.89,0.194,33,402,0
12113,4,2,6,9,0.39,0.46,0.33,0.58,281,280,1
13975,0,2,9,19,0.63,1.05,0.61,0.61,169,93,1
425,1,0,1,17,0.36,0.3333,0.57,0.3284,7,197,0
12073,3,0,13,4,0.09,0.67,0.82,0.51,221,198,1
1142,1,0,2,8,0.2,0.2273,0.51,0.1045,2,24,0
5921,3,0,9,5,0.62,0.5455,0.94,0.1343,0,14,0
14739,5,0,4,15,0.09,0.9,0.43,0.23,3,722,1
8635,1,0,12,13,0.5,0.4848,0.42,0.4925,108,313,0
14030,3,1,8,18,0.78,0.6818,0.35,0.1045,164,491,0
9909,3,0,6,15,0.26,0.4,0.62,0.37,98,714,1
15651,4,0,11,15,0.97,0.79,0.63,0.12,8,353,1
17175,1,1,12,9,0.2,0.2273,0.59,0.1045,7,56,0
13013,0,0,12,15,0.69,0.58,0.92,0.66,178,193,1
15707,4,1,10,15,0.56,0.5303,0.35,0.3284,240,623,0
10762,0,1,11,16,0.66,0.84,0.96,0.31,271,1011,1
1689,5,2,3,12,0.46,0.67,0.25,0.23,366,835,1
7741,4,2,4,21,0.64,0.35,0.82,0.38,313,274,1
12786,3,1,13,0,1.04,0.88,0.3,0.23,115,504,1
12754,2,1,6,14,0.88,0.803,0.39,0.194,56,190,0
2824,2,0,5,13,0.62,0.6061,0.69,0.194,51,170,0
11902,3,2,9,14,0.86,0.16,0.22,0.85,212,818,1
10388,1,1,3,22,0.56,0.5303,0.6,0.0896,24,170,0
8731,1,1,1,14,0.14,0.1212,0.46,0.2537,6,75,0
14219,3,1,9,13,0.15,0.77,0.17,0.23,385,50,1
7858,4,0,11,1,0.52,0.5,0.83,0.0896,1,17,0
7068,4,0,10,2,0.46,0.4545,0.94,0,3,8,0
7043,4,0,10,1,0.44,0.4394,0.67,0.2537,3,12,0
5995,3,0,9,8,0.6,0.5758,0.78,0.0896,26,408,0
10883,2,1,4,14,0.56,0.5303,0.21,0.2239,120,311,0
8515,1,0,12,12,0.36,0.3182,0.43,0.4627,34,100,0
12914,3,0,7,21,0.18,0.54,0.67,0.32,53,602,1
9874,3,0,4,9,0.76,0.76,0.38,0.44,234,31,1
12623,2,1,6,3,0.56,0.5303,0.83,0.1642,2,5,0
12293,5,2,9,10,0.23,0.26,0.93,0.15,246,769,1
632,1,0,1,14,0.22,0.2273,0.6,0.1343,10,99,0
12914,3,1,6,6,0.58,0.5455,0.46,0.2836,7,200,0
4021,3,0,6,10,0.64,0.5758,0.83,0.194,41,161,0
2596,2,0,4,1,0.32,0.3182,1,0.194,5,16,0
15255,4,1,10,19,0.62,0.5455,0.94,0,27,395,0
5748,3,0,9,22,0.66,0.6212,0.57,0.2239,34,179,0
15111,4,1,9,19,0.7,0.6515,0.54,0.1642,38,627,0
13418,5,0,2,22,0.15,0.85,0.86,0.54,0,801,1
16229,4,1,11,22,0.26,0.2273,0.56,0.3284,15,135,0
1642,5,2,2,21,0.35,0.48,0.31,0.25,93,556,1
6800,1,1,5,2,0.7,0.76,0.24,0.31,91,96,1
13292,3,1,7,0,0.7,0.6515,0.54,0.1642,19,95,0
4068,4,2,0,21,0.38,0.58,0.67,0.59,382,302,1
2565,2,0,4,18,0.5,0.4848,0.25,0.2836,71,452,0
4358,3,0,7,11,0.78,0.697,0.46,0.1045,75,172,0
12713,2,1,6,21,0.62,0.5909,0.73,0.1045,35,273,0
14804,3,1,9,0,0.56,0.5303,0.73,0.0896,24,87,0
8949,1,1,1,17,0.28,0.2424,0.33,0.4179,15,332,0
4856,3,0,7,5,0.66,0.5909,0.89,0.0896,3,27,0
15745,1,1,2,3,0.06,0.09,0.35,0.03,32,83,1
12335,3,2,13,19,0.92,0.04,0.8,0.64,182,880,1
10466,1,1,3,4,0.42,0.4242,0.94,0,0,2,0
8089,4,0,12,16,0.32,0.3182,0.45,0.194,7,208,0
3263,2,0,5,20,0.58,0.5455,0.64,0.1045,40,220,0
12598,2,1,6,2,0.62,0.6212,0.53,0.2537,1,9,0
7174,4,0,10,12,0.42,0.4242,0.44,0.2239,30,170,0
7016,5,2,2,11,0.66,0.5,0.53,0.74,206,748,1
10099,3,2,13,9,0.56,1.02,0.29,0.69,107,374,1
14171,3,1,8,15,0.76,0.6667,0.37,0.2239,250,596,0
4375,0,0,4,11,0.23,0.75,0.83,0.12,254,646,1
14879,3,1,9,3,0.5,0.4848,0.77,0.0896,0,7,0
140,4,0,4,8,0.28,0.69,0.3,0.62,166,967,1
16053,4,1,11,13,0.34,0.3333,0.46,0.1343,46,278,0
4896,3,0,7,21,0.74,0.6667,0.48,0.1045,49,245,0
14945,4,2,13,9,0.87,0.03,0.98,0.4,15,239,1
4448,3,0,10,21,0.52,0.47,0.98,0.52,343,274,1
5937,4,1,2,20,0.88,0.85,1.0,0.11,283,655,1
12450,1,2,11,11,0.88,0.35,0.81,0.22,312,480,1
1348,1,0,3,10,0.24,0.2121,0.52,0.2836,13,68,0
144,1,2,10,17,0.63,0.16,0.55,0.51,150,123,1
8014,4,0,12,13,0.42,0.4242,0.71,0.0896,18,171,0
12476,2,1,6,0,0.64,0.6212,0.53,0.1045,54,206,0
16140,4,1,11,5,0.28,0.3182,0.87,0,1,10,0
78,3,1,8,6,0.51,0.14,0.46,0.56,252,24,1
5428,3,0,8,1,0.64,0.5758,0.89,0,1,20,0
6646,4,0,10,11,0.62,0.6212,0.53,0.0896,189,423,0
841,1,0,2,11,0.3,0.3182,0.65,0.0896,11,47,0
13124,3,1,5,2,0.2,0.66,0.27,0.5,133,170,1
11478,3,0,12,8,0.26,0.69,0.83,0.87,348,496,1
628,1,2,5,14,1.0,0.63,0.71,0.26,284,681,1
3443,3,2,2,18,0.66,0.92,0.48,0.43,177,256,1
102,1,0,1,10,0.22,0.197,0.37,0.3284,4,57,0
3204,1,2,4,25,0.76,0.64,0.23,0.71,330,553,1
9725,1,1,2,3,0.28,0.3182,0.75,0,0,3,0
2262,4,1,5,17,0.82,1.01,0.42,0.45,99,276,1
16669,4,1,12,7,0.24,0.2424,0.93,0.1343,5,31,0
15745,4,1,10,5,0.44,0.4394,0.77,0.0896,1,50,0
599,1,0,1,3,0.2,0.2273,0.75,0.1045,1,1,0
11269,2,1,4,17,0.6,0.6212,0.43,0.0896,85,748,0
6426,4,0,9,7,0.52,0.5,0.83,0.2239,14,297,0
9565,1,1,2,11,0.26,0.2576,0.65,0.2239,5,102,0
4510,4,2,2,9,0.9,0.14,0.64,0.41,263,463,1
12854,3,1,6,18,0.82,0.7273,0.34,0.2537,186,534,0
49,1,0,1,1,0.2,0.1667,0.44,0.4179,0,2,0
7730,0,0,1,17,0.13,1.0,0.63,0.47,145,889,1
3254,2,0,5,11,0.58,0.5455,0.6,0.194,63,196,0
2935,2,0,5,4,0.4,0.4091,0.82,0.1045,1,5,0
10470,0,1,2,25,0.38,0.24,0.2,0.14,16,169,1
3913,2,0,6,22,0.62,0.5758,0.83,0.2537,24,151,0
9099,5,2,9,15,0.59,0.85,0.82,0.13,180,20,1
10773,2,1,3,23,0.42,0.4242,0.47,0.2985,17,94,0
2170,2,0,4,6,0.48,0.4697,0.88,0.3284,2,38,0
1597,4,1,6,5,0.38,0.29,0.36,0.62,159,312,1
5138,3,0,8,23,0.7,0.6667,0.84,0.2836,29,108,0
8881,1,0,11,20,0.05,0.41,0.15,0.33,16,919,1
13656,2,0,10,6,0.26,0.28,0.81,0.25,273,611,1
17583,5,2,12,0,0.16,0.72,0.9,0.01,14,217,1
12091,2,1,5,23,0.6,0.5606,0.83,0.1343,23,106,0
12884,3,1,6,0,0.62,0.6212,0.33,0.3284,8,37,0
4686,4,0,8,20,0.32,0.68,0.44,0.61,257,145,1
7682,4,0,11,16,0.44,0.4394,0.94,0.2239,13,108,0
6106,3,0,9,23,0.5,0.4848,0.59,0,20,126,0
4255,0,2,8,2,0.69,0.63,0.7,0.13,175,207,1
10308,1,1,3,13,0.32,0.303,0.29,0.2836,89,357,0
8915,1,1,1,7,0.34,0.3182,0.87,0.2836,2,220,0
13020,3,1,7,16,0.92,0.8333,0.33,0.2985,85,313,0
1335,1,0,2,21,0.38,0.3939,0.87,0.3881,2,80,0
14111,3,1,4,9,0.52,0.95,0.27,0.15,176,340,1
7780,4,0,11,18,0.46,0.4545,0.44,0.0896,45,153,0
4110,3,0,6,3,0.64,0.6212,0.57,0.194,18,39,0
2575,2,0,4,4,0.34,0.3182,0.53,0.2836,1,3,0
10921,2,1,4,4,0.38,0.3939,0.43,0.2836,0,1,0
3665,2,0,6,14,0.78,0.6818,0.31,0.1343,46,145,0
16746,4,1,12,12,0.44,0.4394,0.41,0.2836,24,232,0
2206,5,0,12,9,0.62,0.5,0.34,0.61,29,743,1
10270,1,1,3,23,0.56,0.5303,0.49,0.4478,6,94,0
7595,4,0,11,1,0.26,0.2273,0.44,0.3284,0,10,0
6813,4,0,10,10,0.54,0.5152,0.45,0.2537,121,347,0
5258,3,0,8,23,0.66,0.6212,0.5,0.1642,22,127,0
7978,4,0,12,1,0.3,0.3182,0.75,0.0896,20,74,0
