instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,Noise
4440,1,1,0,3,0.4,1.03,0.12,0.6,220,294,1
16172,5,0,13,21,0.62,0.21,0.15,0.29,53,106,1
8356,1,2,6,24,0.24,0.22,0.42,0.34,233,364,1
7815,4,0,11,5,0.36,0.3485,0.87,0.194,0,5,0
13556,3,1,7,0,0.7,0.6667,0.74,0.1343,12,64,0
12216,2,1,5,4,0.66,0.6061,0.78,0.2239,0,5,0
3448,4,2,7,0,0.17,0.7,1.05,0.88,254,742,1
4716,4,2,0,23,0.35,0.59,0.71,0.52,384,225,1
4595,3,0,7,8,0.64,0.6061,0.65,0.2537,50,564,0
1148,1,0,2,14,0.36,0.3485,0.27,0.1642,108,212,0
62,1,0,1,16,0.26,0.2424,0.3,0.2537,9,76,0
10449,4,0,7,7,0.36,0.42,0.94,0.53,247,777,1
16733,4,1,12,23,0.48,0.4697,0.67,0.2537,5,96,0
5556,3,0,8,9,0.64,0.6061,0.69,0.2537,44,213,0
11117,2,1,4,9,0.42,0.4242,0.41,0.1642,36,330,0
10475,0,0,9,13,0.58,0.22,0.46,0.72,16,426,1
12574,2,2,5,12,0.86,0.07,0.44,0.49,309,753,1
4452,3,0,7,9,0.74,0.6818,0.58,0.2836,77,247,0
16866,4,1,12,12,0.44,0.4394,1,0.2239,23,173,0
3471,2,0,5,12,0.7,0.6667,0.74,0.2239,216,402,0
3014,2,0,5,11,0.56,0.5303,0.43,0.1343,17,125,0
17586,1,0,5,15,0.77,0.25,0.94,0.6,0,522,1
17004,4,1,12,6,0.34,0.3636,0.87,0,0,6,0
9803,0,1,3,21,0.35,0.24,0.83,0.04,306,270,1
509,2,1,10,20,0.78,0.37,0.67,0.83,313,897,1
10424,1,1,3,10,0.52,0.5,0.68,0.1045,34,164,0
9426,1,1,2,15,0.46,0.4545,0.67,0.1642,24,174,0
4179,3,0,6,0,0.66,0.6061,0.78,0.1343,5,30,0
7718,4,0,11,4,0.52,0.5,0.88,0.3582,0,5,0
4555,3,0,7,16,0.66,0.5909,0.89,0,23,141,0
405,4,1,2,7,0.33,0.88,0.11,0.74,317,252,1
11737,2,1,5,5,0.56,0.5303,0.88,0.1343,1,28,0
3643,3,1,12,4,0.93,0.74,0.12,0.55,184,820,1
13882,3,1,8,14,0.82,0.7576,0.46,0,99,287,0
9516,1,1,2,10,0.22,0.2424,0.75,0.1045,20,116,0
14259,3,1,8,7,0.62,0.5909,0.78,0,16,553,0
17141,1,1,12,23,0.26,0.2424,0.44,0.2836,1,40,0
11781,2,1,5,1,0.46,0.4545,0.51,0.1343,14,46,0
10525,1,1,3,15,0.64,0.6212,0.57,0.2239,97,286,0
12056,2,1,5,12,0.62,0.5909,0.78,0.1045,76,254,0
7687,4,0,11,21,0.4,0.4091,0.87,0.1642,11,114,0
14772,3,1,9,16,0.72,0.6515,0.37,0.1642,90,509,0
8871,1,1,1,11,0.42,0.4242,0.38,0.2985,8,101,0
714,1,0,2,2,0.22,0.2273,0.93,0.1343,4,4,0
10347,1,1,3,5,0.34,0.3333,0.61,0.194,1,16,0
12160,2,1,5,20,0.74,0.6818,0.55,0.194,103,255,0
2854,2,0,5,19,0.68,0.6364,0.57,0.3582,42,365,0
582,1,0,1,12,0.22,0.197,0.93,0.3284,7,48,0
14230,3,1,8,2,0.58,0.5455,0.88,0.2836,1,8,0
7617,3,0,8,8,0.48,0.51,0.75,0.84,77,300,1
9321,1,1,1,6,0.2,0.2273,0.4,0.1045,1,5,0
5688,4,2,3,2,0.85,0.35,0.08,0.52,89,78,1
13064,3,1,7,12,0.88,0.7576,0.28,0.194,74,272,0
1934,2,2,5,2,0.44,0.18,0.58,0.82,84,770,1
16378,2,2,7,13,0.46,0.71,0.23,0.12,22,516,1
10526,1,1,3,16,0.66,0.6212,0.5,0.2239,65,385,0
272,1,0,1,18,0.2,0.1515,0.47,0.5224,2,137,0
12143,2,1,5,3,0.62,0.5606,0.88,0.1045,9,31,0
8157,2,0,7,5,0.58,0.07,0.7,0.57,335,391,1
14363,1,1,8,25,0.51,0.1,0.89,0.27,169,793,1
2683,2,0,4,16,0.7,0.6515,0.58,0.3881,40,291,0
10072,1,1,2,17,0.4,0.4091,0.87,0.1642,7,253,0
5268,3,0,8,9,0.72,0.6515,0.34,0.1343,27,205,0
2045,2,0,3,1,0.24,0.2273,0.93,0.194,1,5,0
4430,3,0,7,11,0.74,0.7121,0.74,0.2537,61,165,0
10064,1,1,2,9,0.3,0.303,0.81,0.1642,5,38,0
7568,4,0,11,22,0.42,0.4242,0.88,0.2239,1,46,0
16896,4,1,12,18,0.32,0.303,0.53,0.2239,23,546,0
598,5,2,1,14,0.63,0.05,0.95,0.43,263,317,1
1960,2,0,3,11,0.24,0.2424,0.48,0.1642,23,108,0
15701,4,1,10,9,0.46,0.4545,0.55,0.1642,77,269,0
4592,3,0,7,5,0.6,0.5909,0.73,0.1343,7,23,0
3275,2,0,5,8,0.56,0.5303,0.68,0.2836,29,126,0
16168,4,1,1,17,0.51,0.14,0.04,0.27,267,661,1
12993,1,2,13,14,0.05,0.74,0.35,0.2,108,714,1
13979,1,0,3,19,0.32,0.1,0.74,0.65,313,283,1
1698,1,0,3,9,0.32,0.3333,0.93,0.1343,10,154,0
13000,2,1,3,1,0.74,0.4,1.04,0.46,165,184,1
5160,3,0,8,21,0.72,0.7121,0.84,0.1045,36,136,0
13128,2,0,8,24,0.58,0.22,0.03,0.49,40,466,1
16625,4,1,11,11,0.34,0.3485,0.53,0.0896,31,201,0
12091,4,1,0,11,0.7,0.11,0.97,0.02,386,985,1
7735,4,0,11,21,0.36,0.3182,0.57,0.4627,0,66,0
10456,1,1,3,18,0.48,0.4697,0.82,0.0896,31,408,0
2442,2,0,4,15,0.52,0.5,0.83,0.5821,16,78,0
3243,0,0,11,9,0.76,0.95,0.42,0.68,175,831,1
9411,1,1,2,0,0.46,0.4545,0.59,0.1343,7,31,0
16326,0,2,13,7,0.21,0.6,0.9,0.25,364,951,1
15851,4,1,10,15,0.56,0.5303,0.6,0.2836,310,711,0
14244,3,1,8,16,0.76,0.6667,0.37,0,109,467,0
83,1,0,1,14,0.26,0.2576,0.52,0.2239,9,63,0
6971,4,0,6,13,0.21,0.57,0.95,0.69,338,893,1
12378,4,0,4,8,0.56,1.03,0.63,0.65,146,948,1
94,5,0,5,1,1.0,0.8,0.88,0.34,284,242,1
16951,4,1,12,1,0.22,0.2576,0.69,0.0896,0,26,0
2394,2,0,4,15,0.6,0.6212,0.31,0.0896,57,142,0
8734,1,1,1,17,0.2,0.197,0.4,0.194,9,281,0
13937,3,1,8,21,0.74,0.697,0.66,0.1045,70,381,0
14272,3,1,8,20,0.64,0.6061,0.73,0.194,59,391,0
16473,0,2,5,1,0.7,0.67,0.78,0.54,162,593,1
16662,4,1,12,0,0.3,0.3182,0.87,0.0896,9,117,0
7605,4,2,13,6,1.03,0.87,0.54,0.59,141,500,1
4409,3,0,7,14,0.86,0.7879,0.41,0.2537,39,160,0
6926,4,0,10,4,0.36,0.3485,0.71,0.1642,0,6,0
2525,5,2,5,12,0.32,0.94,0.96,0.28,15,1,1
16961,4,1,12,11,0.32,0.303,0.65,0.194,31,211,0
2859,2,0,5,0,0.52,0.5,0.77,0.1642,5,27,0
10161,3,0,8,17,0.26,0.57,0.41,0.88,66,311,1
3504,1,1,8,17,0.22,0.52,0.89,0.7,318,788,1
521,1,0,1,19,0.12,0.1212,0.3,0.2836,5,50,0
8442,1,0,12,9,0.4,0.4091,0.66,0.2985,4,156,0
8912,1,1,1,4,0.36,0.3485,0.93,0.194,0,2,0
5386,3,0,8,7,0.66,0.6212,0.65,0.0896,12,308,0
6623,4,0,10,12,0.62,0.6212,0.35,0,191,446,0
257,1,0,1,1,0.16,0.1818,0.86,0.1045,0,6,0
16666,4,1,12,4,0.26,0.303,0.93,0,1,7,0
10293,1,2,0,16,0.1,0.28,0.89,0.54,225,918,1
8068,5,1,11,5,0.56,0.63,0.34,0.15,313,934,1
17166,1,1,12,0,0.22,0.2121,0.47,0.2836,3,27,0
8195,4,0,12,2,0.2,0.2576,0.8,0,1,2,0
17041,4,1,12,19,0.42,0.4242,0.88,0.1343,7,340,0
3594,2,0,6,15,0.7,0.6364,0.28,0.2836,56,212,0
3747,2,0,6,0,0.7,0.6515,0.65,0.2239,8,69,0
8210,4,0,12,17,0.36,0.3485,0.4,0.194,17,398,0
484,1,0,1,4,0.02,0.0152,0.48,0.2985,0,3,0
7362,4,0,11,8,0.32,0.3333,0.93,0.1045,11,466,0
7954,4,0,12,1,0.26,0.2576,0.65,0.194,9,71,0
5855,1,2,10,18,0.43,0.38,0.91,0.15,210,398,1
5724,3,0,8,22,0.64,0.6061,0.69,0,20,157,0
9023,5,2,1,18,0.68,0.57,0.78,0.16,12,381,1
1713,1,0,3,0,0.38,0.3939,0.66,0.2537,4,23,0
4186,0,0,1,24,0.51,0.91,0.44,0.36,377,724,1
5760,2,2,12,21,1.0,0.05,0.22,0.74,366,168,1
11919,2,1,5,19,0.7,0.6515,0.54,0.2836,91,590,0
10908,0,2,6,17,0.53,0.08,0.57,0.59,234,314,1
11696,2,1,5,12,0.56,0.5303,0.68,0.2239,74,263,0
5548,3,2,10,14,0.81,0.48,0.82,0.14,317,643,1
3621,2,0,6,18,0.74,0.6515,0.3,0.1642,127,341,0
5914,3,0,9,22,0.62,0.5152,1,0.0896,5,70,0
13326,3,1,7,10,0.72,0.6818,0.7,0.0896,123,401,0
15762,4,1,10,22,0.56,0.5303,0.68,0.1045,20,194,0
14970,3,1,9,22,0.54,0.5152,0.73,0.1045,35,287,0
13726,3,1,7,2,0.66,0.6061,0.83,0.1343,0,8,0
13145,3,1,7,21,0.82,0.7727,0.52,0.1343,77,300,0
3342,2,0,5,3,0.58,0.5455,0.94,0.1045,0,2,0
264,1,0,1,10,0.18,0.1818,0.55,0.2239,0,39,0
16543,0,2,6,9,0.26,0.28,1.03,0.87,363,205,1
16429,4,1,11,6,0.26,0.2727,0.7,0.1045,2,17,0
9651,1,1,2,1,0.08,0.0455,0.79,0.4627,0,24,0
11227,1,1,11,24,0.77,0.9,0.95,0.46,45,821,1
4632,5,0,2,11,0.82,0.02,0.74,0.04,44,1017,1
10358,1,1,3,16,0.62,0.6212,0.35,0.4478,77,332,0
7749,4,0,11,11,0.42,0.4242,0.41,0.2985,52,142,0
2341,2,0,4,10,0.5,0.4848,0.82,0.4179,6,40,0
17198,0,2,12,12,0.07,0.49,0.19,0.82,259,306,1
4630,0,2,5,18,0.34,0.68,0.36,0.24,27,200,1
10662,2,1,3,8,0.4,0.4091,0.94,0.3284,21,89,0
4539,3,0,7,0,0.76,0.7121,0.62,0,9,46,0
8362,4,0,12,1,0.36,0.3788,0.53,0,0,6,0
173,1,0,1,11,0.2,0.1818,0.69,0.3881,2,62,0
8853,5,0,9,3,0.96,0.98,0.03,0.1,83,832,1
15530,4,1,10,6,0.4,0.4091,0.82,0.1642,4,24,0
10048,1,1,2,16,0.42,0.4242,0.28,0.0896,17,287,0
4758,3,0,7,3,0.78,0.7879,0.75,0.1045,1,7,0
3252,5,2,12,23,1.01,0.16,1.03,0.5,374,114,1
13824,5,2,1,15,0.78,0.71,0.0,0.64,16,484,1
14111,3,1,8,3,0.62,0.5909,0.73,0.2537,0,4,0
11986,2,0,9,4,0.44,0.49,0.73,0.59,366,724,1
3894,2,0,6,3,0.56,0.5303,0.73,0.0896,0,4,0
13482,3,1,7,22,0.62,0.5758,0.83,0.194,13,135,0
10146,1,1,3,19,0.46,0.4545,0.33,0.1642,34,225,0
12374,2,1,6,18,0.64,0.6212,0.38,0.3881,103,822,0
15654,4,1,10,10,0.58,0.5455,0.88,0.194,26,224,0
7017,4,0,10,23,0.46,0.4545,0.77,0.0896,9,59,0
14626,3,1,9,14,0.74,0.7121,0.74,0.0896,38,216,0
8631,1,0,12,9,0.38,0.3939,0.76,0,18,90,0
14178,1,2,8,11,0.35,0.5,0.21,0.13,124,375,1
9524,1,1,2,18,0.38,0.3939,0.43,0.2239,11,437,0
7937,4,2,0,19,0.16,0.66,0.18,0.7,109,14,1
15742,4,1,10,2,0.44,0.4394,0.88,0.1343,1,7,0
6805,4,0,10,2,0.42,0.4242,0.54,0.1343,13,65,0
5561,3,0,8,14,0.76,0.6818,0.48,0.4179,77,204,0
876,0,2,5,14,0.67,0.26,0.3,0.72,251,380,1
13975,3,1,8,11,0.68,0.6364,0.79,0.1343,73,251,0
13971,3,1,8,7,0.64,0.5758,0.89,0.1045,5,133,0
16550,0,2,1,15,0.78,0.56,0.26,0.75,352,219,1
4707,3,0,7,0,0.7,0.6667,0.84,0.1045,11,40,0
7029,3,1,7,19,0.67,0.91,1.01,0.29,267,38,1
4371,5,0,6,23,0.45,0.46,0.35,0.25,130,401,1
14904,3,1,9,4,0.62,0.5455,0.94,0.3582,2,7,0
15590,4,1,10,18,0.5,0.4848,0.42,0.1642,71,838,0
3349,2,1,5,22,0.66,0.78,0.65,0.45,109,740,1
809,1,0,2,3,0.26,0.2879,0.6,0.0896,3,13,0
14312,3,1,8,12,0.76,0.6818,0.45,0.0896,95,371,0
1356,1,0,3,18,0.32,0.3182,0.39,0.194,10,224,0
7411,4,0,11,9,0.42,0.4242,0.94,0.1045,23,211,0
14940,3,1,9,16,0.62,0.6212,0.35,0,69,466,0
16235,4,1,11,4,0.22,0.2273,0.69,0.194,0,6,0
15391,4,1,10,11,0.4,0.4091,0.62,0.0896,72,308,0
16701,4,1,12,15,0.6,0.6212,0.56,0,58,268,0
15915,4,1,10,19,0.4,0.4091,0.5,0.194,27,410,0
2748,2,0,4,9,0.54,0.5152,0.39,0.3284,45,230,0
397,1,0,1,12,0.2,0.1818,0.86,0.3284,0,3,0
6239,2,2,11,14,0.98,0.85,0.77,0.38,135,430,1
9668,1,1,2,18,0.16,0.1212,0.4,0.4627,4,96,0
13006,0,2,10,14,0.87,0.37,0.95,0.61,323,709,1
13979,3,1,8,15,0.8,0.7424,0.52,0.4478,100,324,0
6373,4,0,9,2,0.6,0.5455,0.88,0.2537,0,9,0
3318,3,0,3,20,0.82,0.67,0.54,0.16,85,425,1
6818,4,0,10,15,0.62,0.6212,0.35,0.3881,182,412,0
14926,3,1,9,2,0.54,0.5152,0.64,0.3284,0,3,0
1716,1,0,3,3,0.34,0.3333,0.66,0.1642,1,2,0
12479,4,0,4,1,0.36,0.35,0.1,0.17,300,40,1
17280,1,1,12,20,0.24,0.2424,0.6,0.1642,12,91,0
13600,3,1,7,20,0.74,0.6515,0.4,0.1642,106,567,0
11663,2,1,5,3,0.54,0.5152,0.83,0.194,9,28,0
12668,2,1,6,0,0.56,0.5303,0.56,0.1343,31,148,0
518,2,1,7,14,0.57,0.8,0.69,0.19,99,339,1
11788,5,2,6,6,0.37,0.79,1.0,0.08,220,921,1
15660,4,1,10,16,0.62,0.6061,0.69,0.3582,131,565,0
12735,2,1,6,19,0.8,0.7727,0.59,0.2239,82,514,0
11630,2,1,5,18,0.7,0.6515,0.54,0.4627,77,641,0
13368,3,1,7,4,0.68,0.6364,0.79,0.1045,1,12,0
7901,4,0,11,20,0.32,0.303,0.57,0.2836,6,190,0
5597,3,0,8,2,0.62,0.5606,0.88,0.1343,4,20,0
4450,3,0,7,7,0.66,0.6061,0.78,0.194,21,71,0
7106,4,0,10,16,0.36,0.3485,0.46,0.1642,46,308,0
13619,1,0,5,3,0.69,0.94,0.5,0.42,381,457,1
1006,1,0,2,13,0.58,0.5455,0.19,0.3881,27,120,0
5231,3,0,8,20,0.76,0.6667,0.31,0.1343,59,312,0
8435,1,0,12,2,0.38,0.3939,0.94,0.1343,1,13,0
17071,4,1,12,1,0.3,0.3182,0.65,0.0896,1,15,0
15940,4,1,11,20,0.38,0.3939,0.54,0.2537,16,296,0
6647,3,0,3,13,0.51,0.93,0.58,0.73,253,682,1
15707,4,1,10,15,0.56,0.5303,0.35,0.3284,240,623,0
1317,1,0,2,1,0.34,0.303,0.87,0.3582,1,8,0
2482,2,0,4,7,0.46,0.4545,0.63,0,12,168,0
7184,4,0,10,22,0.36,0.3485,0.76,0.194,8,85,0
8808,1,1,1,19,0.52,0.5,0.42,0.1045,44,215,0
1445,1,0,3,11,0.4,0.4091,0.76,0.2239,43,159,0
16040,5,2,1,6,0.03,0.45,0.19,0.88,60,602,1
13418,3,1,7,6,0.72,0.6818,0.7,0.1642,10,162,0
5224,4,2,0,12,0.78,0.4,0.11,0.53,303,123,1
16383,2,1,3,1,0.68,0.19,0.69,0.82,62,210,1
1365,1,1,3,5,0.35,0.32,0.02,0.26,130,912,1
8639,1,0,12,17,0.42,0.4242,0.54,0.194,28,129,0
5383,3,0,8,4,0.64,0.6061,0.73,0,0,5,0
14710,3,1,9,2,0.54,0.5152,0.6,0.3582,11,17,0
16521,3,1,13,22,0.36,0.45,0.51,0.07,179,798,1
110,1,0,1,18,0.24,0.2424,0.38,0.1343,3,169,0
17201,1,1,12,12,0.28,0.303,0.56,0.0896,22,135,0
4174,0,0,12,18,0.78,0.93,0.18,0.58,237,618,1
15046,4,1,9,2,0.46,0.4545,0.63,0.1343,0,8,0
6927,4,0,10,5,0.34,0.3333,0.76,0.194,0,31,0
15194,4,1,9,6,0.44,0.4394,0.72,0.0896,2,22,0
4887,0,0,2,23,0.52,0.74,0.35,0.51,159,524,1
8171,4,0,12,2,0.2,0.2576,0.69,0,0,4,0
10270,3,0,1,22,0.92,0.61,0.65,0.06,15,580,1
4930,3,0,7,7,0.74,0.7121,0.79,0.0896,26,254,0
16220,4,1,11,13,0.34,0.3182,0.53,0.2537,30,218,0
16435,4,1,11,12,0.44,0.4394,0.35,0,117,262,0
7516,5,1,7,22,0.54,1.05,0.43,0.35,210,611,1
282,1,0,1,4,0.14,0.1212,0.5,0.2537,0,4,0
11569,2,1,5,5,0.54,0.5152,0.9,0.1343,2,33,0
4644,3,0,7,9,0.72,0.6667,0.58,0.2239,74,184,0
9714,1,1,2,16,0.42,0.4242,0.35,0.2985,15,266,0
14110,3,1,8,2,0.64,0.6061,0.69,0.194,0,15,0
8816,1,1,1,3,0.34,0.3333,0.42,0.1343,6,32,0
1686,1,0,3,20,0.34,0.3182,0.71,0.2836,9,88,0
17925,5,1,12,4,0.65,0.19,0.48,0.82,294,358,1
16142,4,1,11,7,0.26,0.2727,0.87,0.1045,14,71,0
9319,4,1,6,18,0.85,0.27,0.25,0.37,334,279,1
12321,2,1,6,13,0.62,0.6212,0.41,0.2537,279,679,0
3274,5,0,5,6,0.87,0.92,0.55,0.88,287,731,1
10385,1,1,3,19,0.64,0.6212,0.47,0.2239,50,479,0
2908,3,2,6,18,0.24,0.15,0.46,0.8,162,1011,1
10176,1,1,3,1,0.24,0.2424,0.48,0.1343,3,6,0
15203,4,1,9,15,0.64,0.6212,0.36,0.2537,230,649,0
7995,4,0,12,18,0.38,0.3939,0.71,0,10,171,0
1244,1,0,2,22,0.34,0.3182,0.87,0.2836,5,55,0
10078,1,1,2,23,0.42,0.4242,0.94,0.2537,3,33,0
404,4,1,4,23,0.58,0.94,0.6,0.81,90,640,1
3507,2,0,5,0,0.7,0.6667,0.79,0.0896,9,29,0
779,1,0,2,21,0.24,0.2424,0.7,0.1642,2,43,0
10659,2,1,3,5,0.4,0.4091,1,0.2537,0,6,0
11760,3,1,7,20,0.57,0.69,0.26,0.51,197,374,1
11061,2,1,4,0,0.34,0.303,0.36,0.4179,8,30,0
2805,2,0,5,18,0.46,0.4545,0.82,0.0896,33,159,0
1271,1,0,2,2,0.22,0.197,0.6,0.3582,3,12,0
1520,1,0,3,16,0.38,0.3939,0.27,0.1642,26,108,0
12366,2,1,7,17,0.04,0.55,0.23,0.07,52,622,1
15779,4,1,10,15,0.7,0.6364,0.39,0.1045,63,308,0
16624,5,2,12,21,0.41,0.26,0.47,0.1,136,396,1
9553,1,1,2,23,0.32,0.3333,0.57,0.1343,2,51,0
8059,1,1,9,20,0.2,0.83,0.14,0.72,217,746,1
2740,2,0,4,1,0.5,0.4848,0.45,0.0896,10,31,0
17160,1,1,12,18,0.26,0.2121,0.44,0.4627,7,82,0
11471,2,1,4,3,0.34,0.3182,0.49,0.2239,3,26,0
14916,3,1,9,16,0.6,0.5455,0.88,0.2985,19,141,0
16345,4,1,11,18,0.36,0.3485,0.66,0.2239,36,276,0
10515,1,1,3,5,0.44,0.4394,0.94,0,0,31,0
17876,2,0,10,10,0.81,0.89,0.66,0.44,248,444,1
4225,3,0,6,22,0.7,0.6364,0.42,0.194,32,183,0
6995,4,0,10,1,0.4,0.4091,0.82,0.1343,7,15,0
3961,2,2,7,0,0.24,0.03,0.29,0.1,353,522,1
13555,5,1,7,16,0.06,0.74,0.24,0.45,132,886,1
4443,3,0,7,0,0.66,0.6061,0.83,0.1343,31,121,0
4505,3,0,7,14,0.86,0.8333,0.53,0.2836,40,134,0
11617,5,1,0,10,0.85,0.12,0.29,0.07,386,988,1
11954,2,1,5,6,0.44,0.4394,0.77,0.1343,14,182,0
5146,3,1,3,14,0.56,0.52,0.48,0.26,180,439,1
182,3,0,10,25,0.55,1.0,0.26,0.47,61,245,1
7237,1,1,5,20,0.04,1.04,0.09,0.29,274,357,1
14448,3,1,8,4,0.62,0.5909,0.73,0,4,8,0
8149,4,0,12,4,0.16,0.1667,0.59,0.1642,0,5,0
1779,1,0,3,19,0.44,0.4394,0.33,0.2836,38,154,0
15824,4,1,10,12,0.58,0.5455,0.73,0.194,90,392,0
4869,3,0,7,18,0.84,0.7424,0.39,0.3881,68,546,0
8781,1,1,1,16,0.52,0.5,0.27,0.2836,35,294,0
5889,4,0,5,21,0.17,1.05,0.9,0.36,15,906,1
16795,4,1,12,13,0.36,0.3485,0.66,0.1343,23,220,0
15668,4,1,10,0,0.46,0.4545,0.82,0.1343,13,123,0
2027,2,0,3,7,0.32,0.3333,0.45,0.1045,8,136,0
3463,2,0,5,4,0.6,0.5455,0.88,0.0896,13,23,0
17645,2,0,5,17,1.0,0.17,0.06,0.54,158,594,1
9667,0,2,1,1,0.98,0.01,1.05,0.84,132,242,1
4770,0,1,11,21,0.16,0.48,0.09,0.76,248,476,1
14235,3,1,8,7,0.6,0.5758,0.78,0.1045,19,519,0
6427,4,0,9,8,0.54,0.5152,0.77,0.1343,31,456,0
15211,4,1,9,23,0.48,0.4697,0.72,0.0896,8,57,0
11910,2,1,5,10,0.66,0.6212,0.61,0,43,192,0
2089,3,0,3,10,0.32,0.73,0.59,0.51,277,621,1
16670,4,1,12,8,0.26,0.2879,0.93,0.0896,12,93,0
1502,0,2,4,5,0.68,0.37,0.17,0.23,195,16,1
12041,2,1,5,21,0.62,0.6061,0.69,0.0896,31,241,0
7093,4,0,10,3,0.3,0.2879,0.7,0.2836,4,8,0
6786,4,0,10,7,0.4,0.4091,0.76,0.1045,17,57,0
4976,3,0,7,5,0.72,0.6818,0.69,0,4,8,0
101,1,0,1,9,0.22,0.197,0.37,0.3284,6,115,0
4902,3,0,7,3,0.72,0.6667,0.54,0,0,5,0
11668,2,1,5,8,0.5,0.4848,0.88,0.1343,23,114,0
4875,3,0,7,0,0.78,0.7121,0.52,0.1642,19,45,0
7713,4,0,11,23,0.48,0.4697,0.94,0.2537,3,39,0
14999,3,1,9,3,0.56,0.5303,0.83,0.2836,6,45,0
4643,4,2,8,16,0.22,0.67,0.86,0.46,352,961,1
17144,1,1,12,2,0.26,0.2121,0.44,0.5224,0,23,0
5288,3,0,8,5,0.64,0.6061,0.73,0.1045,3,18,0
17136,2,0,3,11,0.32,0.8,0.14,0.21,256,648,1
13022,3,1,7,18,0.88,0.7727,0.32,0.3582,95,370,0
9658,3,2,5,3,0.22,0.59,0.7,0.03,285,623,1
15028,4,1,9,8,0.48,0.4697,0.55,0.3582,38,175,0
1881,2,0,4,12,0.51,0.52,0.51,0.09,293,889,1
10530,1,1,3,20,0.6,0.6061,0.64,0.2239,34,330,0
8249,4,0,12,8,0.34,0.3182,0.66,0.2239,8,457,0
1783,1,0,3,23,0.38,0.3939,0.4,0.2985,13,50,0
8498,1,0,12,18,0.32,0.3182,0.7,0.194,7,30,0
17078,4,1,12,8,0.24,0.2576,0.87,0.1045,13,678,0
2938,2,0,5,7,0.48,0.4697,0.59,0,8,40,0
14586,3,1,9,22,0.74,0.697,0.7,0.2836,25,179,0
9863,1,1,2,22,0.3,0.3182,0.45,0.0896,9,62,0
13,1,0,1,12,0.42,0.4242,0.77,0.2836,29,84,0
12590,2,1,6,18,0.72,0.6515,0.32,0.4478,104,744,0
10012,1,1,2,4,0.22,0.2273,0.8,0.1343,0,1,0
12691,5,2,9,16,0.45,1.04,0.3,0.57,135,912,1
13329,3,1,7,13,0.76,0.7121,0.62,0.0896,219,591,0
1175,1,0,2,17,0.28,0.2576,0.75,0.3881,18,80,0
925,1,0,2,1,0.1,0.1364,0.54,0.0896,1,7,0
2113,2,0,4,21,0.32,0.303,0.61,0.2537,24,77,0
13559,3,1,7,3,0.66,0.6061,0.83,0.1642,1,6,0
3421,3,1,10,19,0.03,0.23,0.66,0.21,115,723,1
11254,2,1,4,2,0.42,0.4242,0.77,0,2,6,0
934,1,0,2,12,0.22,0.2273,0.47,0.1343,7,71,0
8416,1,0,12,7,0.34,0.3636,0.93,0,4,186,0
1709,1,0,3,20,0.42,0.4242,0.54,0.2985,10,121,0
14576,3,2,12,8,0.12,0.04,0.25,0.44,361,4,1
8488,1,0,12,8,0.2,0.2121,0.8,0.1642,1,5,0
8669,1,1,1,23,0.44,0.4394,0.51,0.2985,4,29,0
1092,1,0,2,5,0.46,0.4545,0.67,0.1045,1,7,0
12879,3,1,6,19,0.74,0.6515,0.27,0.4627,74,582,0
17333,1,1,12,1,0.26,0.2273,0.56,0.4179,1,28,0
13714,1,1,11,12,0.84,0.93,0.7,0.84,171,1009,1
14227,1,0,2,14,0.3,0.66,0.76,0.63,70,938,1
6589,4,2,0,17,0.61,0.18,0.06,0.62,273,877,1
10998,4,1,5,6,0.23,0.88,0.66,0.09,193,104,1
15335,5,0,0,9,0.09,0.12,0.38,0.81,332,871,1
15257,3,2,7,7,0.23,0.81,0.58,0.49,154,482,1
2661,2,0,4,18,0.68,0.6364,0.57,0.3582,74,499,0
13172,3,1,7,0,0.82,0.7879,0.56,0.1343,22,147,0
16525,4,0,13,18,0.87,0.26,0.02,0.76,225,782,1
2783,2,0,4,20,0.44,0.4394,0.62,0.1343,65,224,0
1276,1,0,2,7,0.22,0.2576,0.6,0.0896,1,22,0
17079,4,1,12,9,0.28,0.2879,0.75,0.1045,8,317,0
3043,2,0,5,16,0.66,0.6212,0.39,0,49,289,0
9885,1,1,2,21,0.34,0.3333,0.61,0.1642,7,154,0
17179,1,1,12,13,0.32,0.303,0.39,0.2239,63,186,0
6405,4,0,9,10,0.64,0.6061,0.65,0.194,24,127,0
9637,5,1,1,0,0.37,0.28,0.86,0.5,196,11,1
13785,3,1,8,13,0.86,0.7879,0.44,0.2239,98,310,0
5614,3,0,8,19,0.72,0.697,0.79,0.1045,55,290,0
2658,2,0,4,15,0.74,0.6667,0.51,0.2239,50,175,0
303,1,0,1,1,0.1,0.1212,0.54,0.1642,0,5,0
16230,4,1,11,23,0.26,0.2273,0.56,0.2985,6,84,0
6547,4,0,10,8,0.52,0.5,0.63,0,26,467,0
2586,2,0,4,15,0.34,0.3333,0.87,0.194,13,75,0
3009,2,0,5,6,0.42,0.4242,0.67,0.1343,9,112,0
2767,2,0,4,4,0.42,0.4242,0.54,0.2239,2,7,0
8923,1,1,1,15,0.44,0.4394,0.72,0.1343,32,188,0
134,1,0,1,19,0.22,0.2576,0.55,0.0896,3,112,0
4324,3,0,7,1,0.64,0.5758,0.83,0.0896,43,119,0
15225,4,1,10,13,0.6,0.6212,0.43,0.1642,80,305,0
