fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,quality,id,Noise
5.8,0.3,0.09,6.3,0.042,36,138,0.99382,3.15,0.48,9.7,5,4356,0
7,0.44,0.24,12.1,0.056,68,210,0.99718,3.05,0.5,9.5,5,2545,0
6.6,0.2,0.38,7.9,0.052,30,145,0.9947,3.32,0.56,11,7,2233,0
4.09,0.97,0.67,19.89,0.07,29,69,0.96,3.47,0.88,7.95,2,1166,1
11.8,0.56,0.52,56.68,0.12,271,444,1.0,3.3,1.02,14.07,3,2340,1
6.7,0.12,0.3,5.2,0.048,38,113,0.99352,3.33,0.44,10.1,7,3703,0
5.5,0.34,0.26,2.2,0.021,31,119,0.98919,3.55,0.49,13,8,2196,0
10.48,1.04,1.67,12.84,0.35,158,128,1.06,2.64,0.49,9.65,9,4978,1
7.4,0.18,0.31,1.4,0.058,38,167,0.9931,3.16,0.53,10,7,4297,0
6.8,0.27,0.32,1.5,0.044,19,142,0.9921,3.1,0.43,9.9,6,3769,0
6.7,0.21,0.42,9.1,0.049,31,150,0.9953,3.12,0.74,9.9,7,4536,0
11.27,0.52,1.13,0.64,0.15,289,426,0.95,3.32,0.69,13.18,4,1594,1
9.45,1.06,1.07,14.24,0.29,301,398,1.03,3.94,0.26,7.68,9,5011,1
7.3,0.31,0.69,10.2,0.041,58,160,0.9977,3.06,0.45,8.6,5,3937,0
6.8,0.19,0.33,4.9,0.047,42,130,0.99283,3.12,0.56,11,6,3133,0
4.61,0.67,0.08,15.41,0.34,112,96,1.09,3.16,0.52,10.69,9,2548,1
8.23,0.65,0.37,62.03,0.22,254,222,1.07,3.75,0.42,13.48,4,1607,1
7.6,0.39,0.32,3.6,0.035,22,93,0.99144,3.08,0.6,12.5,7,4429,0
14.78,0.5,0.75,65.4,0.36,28,103,1.02,2.94,0.87,8.2,8,3129,1
6.9,0.26,0.27,4.2,0.031,20,80,0.99089,3.12,0.39,11.5,6,1932,0
6.8,0.17,0.17,5.1,0.049,26,82,0.993,3,0.38,9.8,6,1101,0
7.06,0.36,0.64,62.52,0.29,212,76,1.05,3.22,0.58,14.77,6,1079,1
6.7,0.36,0.28,8.3,0.034,29,81,0.99151,2.96,0.39,12.5,6,2053,0
13.14,0.14,1.63,28.55,0.06,190,200,1.0,3.71,1.1,8.88,8,3737,1
8.2,0.24,0.3,2.3,0.05,23,106,0.99397,2.98,0.5,10,5,4212,0
5.8,0.27,0.4,1.2,0.076,47,130,0.99185,3.13,0.45,10.3,6,1223,0
7.66,0.91,1.45,28.27,0.15,106,143,1.0,3.06,0.79,11.26,4,1946,1
7.3,0.22,0.26,1.5,0.04,32,172,0.99194,3.27,0.48,11.2,6,1139,0
5.9,0.46,0.14,2.7,0.042,27,160,0.9931,3.46,0.51,10.6,7,4883,0
7.2,0.23,0.33,12.7,0.049,50,183,0.9987,3.41,0.4,9.8,5,1188,0
6,0.24,0.41,1.3,0.036,42,118,0.99018,3.04,0.64,11.75,6,3131,0
7.4,0.33,0.44,7.6,0.05,40,227,0.99679,3.12,0.52,9,5,2373,0
11.47,0.59,0.85,52.04,0.21,141,360,1.06,2.79,0.75,13.42,4,2134,1
6.6,0.19,0.43,10.9,0.045,53,154,0.99752,3.52,0.77,10.4,6,3788,0
8.1,0.36,0.59,13.6,0.051,60,134,0.99886,2.96,0.39,8.7,5,2986,0
7.1,0.26,0.19,8.2,0.051,53,187,0.996,3.16,0.52,9.7,5,4263,0
7.43,0.35,0.23,19.34,0.28,164,395,1.01,3.87,1.07,12.9,6,3491,1
8.32,0.31,1.01,16.26,0.29,143,77,0.97,3.32,0.34,12.87,7,4177,1
6.8,0.32,0.33,0.7,0.027,15,66,0.9899,3.11,0.31,11.8,6,2966,0
7.2,0.26,0.44,7.1,0.027,25,126,0.993,3.02,0.34,11.1,8,2858,0
10.93,0.54,0.83,19.51,0.34,110,117,0.95,2.92,0.57,12.01,5,4184,1
11.63,0.42,0.98,40.84,0.11,207,434,1.04,3.86,0.5,9.96,2,4566,1
8.1,0.46,0.31,1.7,0.052,50,183,0.9923,3.03,0.42,11.2,5,2177,0
9.2,0.23,0.35,10.7,0.037,34,145,0.9981,3.09,0.32,9.7,5,3867,0
12.78,0.22,0.55,31.43,0.24,158,53,0.94,3.04,0.37,12.49,4,3195,1
10.15,0.47,0.61,15.45,0.22,38,399,1.0,3.62,0.75,10.22,6,5030,1
6.5,0.16,0.34,1.4,0.029,29,133,0.99108,3.33,0.64,11.5,7,3532,0
11.82,0.39,1.21,10.47,0.26,203,233,0.98,2.81,0.74,14.06,3,1286,1
12.43,0.56,0.6,16.97,0.1,244,188,0.94,3.37,0.34,14.84,5,4504,1
8.7,0.23,0.32,13.4,0.044,35,169,0.99975,3.12,0.47,8.8,7,4542,0
4.63,0.62,1.34,63.36,0.09,124,91,0.94,3.7,0.27,13.99,7,3069,1
7.4,0.24,0.4,4.3,0.032,9,95,0.992,3.09,0.39,11.1,6,1832,0
10.64,0.32,0.64,37.42,0.1,62,259,1.02,2.93,0.76,9.47,2,4642,1
6.2,0.16,0.33,1.1,0.057,21,82,0.991,3.32,0.46,10.9,7,1991,0
7.4,0.2,1.66,2.1,0.022,34,113,0.99165,3.26,0.55,12.2,6,2881,0
7.6,0.48,0.28,10.4,0.049,57,205,0.99748,3.24,0.45,9.3,5,3234,0
6,0.25,0.28,7.7,0.053,37,132,0.99489,3.06,0.5,9.4,6,2263,0
11.23,0.63,0.9,28.43,0.35,59,171,1.07,2.79,0.9,10.79,5,4070,1
6.3,0.17,0.23,5.7,0.048,44,147,0.99382,3.08,0.54,10,5,4097,0
6.7,0.27,0.25,8,0.053,54,202,0.9961,3.22,0.43,9.3,5,2225,0
4.7,1.04,0.76,57.68,0.14,151,291,0.99,3.24,0.93,11.63,8,1920,1
4.4,0.93,1.13,15.17,0.24,122,127,1.0,3.58,0.63,10.73,5,1449,1
6.7,0.23,0.42,11.2,0.047,52,171,0.99758,3.54,0.74,10.4,5,1679,0
10.13,0.09,0.06,28.47,0.2,234,320,0.98,3.71,0.57,10.49,8,1113,1
6.6,0.17,0.35,2.6,0.03,33,78,0.99146,3.22,0.72,11.3,6,3110,0
7.15,0.83,1.3,57.82,0.04,95,23,1.02,2.76,0.89,8.53,2,2609,1
3.74,0.79,0.66,10.94,0.24,106,63,1.05,3.38,0.64,10.46,8,4860,1
11.71,0.25,0.31,30.58,0.06,62,318,0.98,3.62,0.29,13.62,7,4202,1
9.47,0.3,0.45,33.79,0.14,289,55,0.94,3.68,0.37,14.71,9,1051,1
6,0.31,0.27,2.3,0.042,19,120,0.98952,3.32,0.41,12.7,7,3819,0
8.44,0.99,0.25,62.12,0.31,216,307,0.97,3.53,0.72,8.2,7,2485,1
12.73,0.62,0.66,23.53,0.09,34,349,1.0,2.95,0.34,9.08,10,3142,1
7.1,0.37,0.32,1.4,0.037,27,126,0.9918,3.19,0.62,12,5,3268,0
9.2,0.14,0.37,1.1,0.034,36,84,0.99136,3.05,0.55,11.6,6,2035,0
6.6,0.15,0.32,6,0.033,59,128,0.99192,3.19,0.71,12.1,8,2213,0
7.6,0.345,0.26,1.9,0.043,15,134,0.9936,3.08,0.38,9.5,5,1996,0
6.2,0.26,0.2,8,0.047,35,111,0.99445,3.11,0.42,10.4,6,3465,0
7.1,0.13,0.4,1.2,0.047,54,134,0.9932,3.3,0.97,9.8,7,1248,0
5.7,1.05,0.53,47.77,0.14,166,167,1.0,2.62,0.81,11.21,6,1514,1
7.1,0.73,1.06,16.59,0.24,14,279,1.04,3.36,0.94,13.88,8,4763,1
6.3,0.28,0.34,8.1,0.038,44,129,0.99248,3.26,0.29,12.1,6,2726,0
7.4,0.16,0.27,15.5,0.05,25,135,0.9984,2.9,0.43,8.7,7,3109,0
6.5,0.26,0.32,16.5,0.045,44,166,1,3.38,0.46,9.5,6,3650,0
6.2,0.3,0.31,1.2,0.048,19,125,0.98999,3.32,0.54,12.6,6,4473,0
7.3,0.22,0.41,15.4,0.05,55,191,1,3.32,0.59,8.9,6,1055,0
6.1,0.36,0.41,19.35,0.07,67,207,1.00118,3.39,0.53,9.1,5,2827,0
4.7,0.67,0.09,1,0.02,5,9,0.98722,3.3,0.34,13.6,5,4123,0
6.8,0.21,0.31,2.9,0.046,40,121,0.9913,3.07,0.65,10.9,7,4683,0
6.1,0.32,0.24,1.5,0.036,38,124,0.9898,3.29,0.42,12.4,7,1647,0
7.5,0.23,0.49,7.7,0.049,61,209,0.9941,3.14,0.3,11.1,7,3331,0
8.7,0.24,0.35,0.6,0.042,11,71,0.9926,3.08,0.38,10.6,5,4753,0
12.88,0.4,0.53,61.76,0.35,130,194,1.07,3.33,0.85,13.95,3,3539,1
6.5,0.48,0.02,0.9,0.043,32,99,0.99226,3.14,0.47,9.8,4,3173,0
12.76,0.69,0.36,20.41,0.14,265,333,0.99,3.31,0.33,8.11,4,1294,1
7.9,0.25,0.34,11.4,0.04,53,202,0.99708,3.11,0.57,9.6,6,2294,0
7,0.15,0.3,13.3,0.049,46,120,0.99704,3.2,0.36,9.5,7,4520,0
7.1,0.37,0.67,10.5,0.045,49,155,0.9975,3.16,0.44,8.7,5,1426,0
6.8,0.26,0.42,1.7,0.049,41,122,0.993,3.47,0.48,10.5,8,2013,0
6.8,0.12,0.3,12.9,0.049,32,88,0.99654,3.2,0.35,9.9,6,2164,0
8.4,0.35,0.56,13.8,0.048,55,190,0.9993,3.07,0.58,9.4,6,1279,0
6.6,0.23,0.29,14.45,0.057,29,144,0.99756,3.33,0.54,10.2,6,1573,0
5.7,0.27,0.16,9,0.053,32,111,0.99474,3.36,0.37,10.4,6,1032,0
10.06,0.77,0.1,3.7,0.22,95,441,0.96,3.1,1.13,13.17,8,5088,1
7.35,0.87,1.36,63.65,0.1,189,198,1.09,3.94,0.64,9.21,5,1604,1
7.34,0.14,0.87,41.56,0.24,274,291,1.06,3.04,0.39,14.45,3,1947,1
6.8,0.15,0.32,8.8,0.058,24,110,0.9972,3.4,0.4,8.8,6,4083,0
6.8,0.27,0.49,1.2,0.044,35,126,0.99,3.13,0.48,12.1,7,3795,0
6.53,0.19,0.19,5.03,0.32,230,10,1.0,3.46,0.98,10.76,9,3958,1
7.2,0.21,0.33,3,0.036,35,132,0.9928,3.25,0.4,11,6,2784,0
6.3,0.24,0.74,1.4,0.172,24,108,0.9932,3.27,0.39,9.9,6,4868,0
4.41,0.67,0.02,7.07,0.32,165,204,0.94,2.91,0.6,13.21,7,2473,1
11.05,0.44,0.19,37.91,0.1,287,438,0.98,3.51,0.32,13.71,8,1617,1
11.52,0.29,0.12,61.93,0.16,117,390,1.03,3.88,0.79,9.35,6,4076,1
6,0.26,0.5,2.2,0.048,59,153,0.9928,3.08,0.61,9.8,5,4009,0
6.4,0.32,0.31,1.9,0.037,34,126,0.99,3.06,0.45,11.8,6,4761,0
7,0.22,0.39,2.1,0.055,39,198,0.9951,3.52,0.54,10.2,6,4408,0
7.1,0.2,0.36,11.6,0.042,45,124,0.997,2.92,0.59,9.5,7,3894,0
6.1,0.3,0.56,2.8,0.044,47,179,0.9924,3.3,0.57,10.9,7,1119,0
7.3,0.19,0.27,1.6,0.027,35,136,0.99248,3.38,0.54,11,7,1151,0
9.4,0.16,0.23,1.6,0.042,14,67,0.9942,3.07,0.32,9.5,5,2125,0
5.9,0.32,0.28,4.7,0.039,34,94,0.98964,3.22,0.57,13.1,7,4664,0
4.09,0.11,0.13,5.02,0.06,294,64,0.99,3.69,0.37,12.31,4,1815,1
9.47,0.39,0.63,32.52,0.21,246,378,1.05,3.74,1.02,13.06,2,1035,1
12.46,0.85,0.57,59.76,0.35,82,35,1.0,2.64,0.81,11.36,9,4055,1
6.1,0.28,0.24,19.95,0.074,32,174,0.99922,3.19,0.44,9.3,6,1720,0
10.68,0.69,0.26,11.36,0.05,132,207,0.95,3.55,0.48,11.43,5,5047,1
5.9,0.27,0.32,2,0.034,31,102,0.98952,3.16,0.56,12.3,6,1580,0
4.06,0.9,1.41,46.46,0.09,168,102,1.05,3.73,0.96,8.72,2,1665,1
12.5,0.91,1.48,68.29,0.03,26,456,1.07,3.34,0.47,8.17,10,4158,1
14.48,1.12,0.84,67.79,0.31,269,353,1.05,3.85,0.51,14.42,3,2126,1
7,0.24,0.35,1.5,0.052,51,128,0.9941,3.41,0.59,10.4,7,1114,0
5.6,0.185,0.19,7.1,0.048,36,110,0.99438,3.26,0.41,9.5,6,1873,0
7.7,0.16,0.41,1.7,0.048,60,173,0.9932,3.24,0.66,11.2,7,1750,0
7.77,0.86,0.2,45.38,0.17,69,216,1.09,2.91,0.4,13.85,7,4429,1
7.4,0.18,0.36,13.1,0.056,72,163,1,3.42,0.35,9.1,6,1421,0
6.7,0.24,0.46,2.2,0.033,19,111,0.99045,3.1,0.62,11.9,6,992,0
8.48,0.45,1.71,57.02,0.19,89,88,1.08,3.96,0.87,11.64,2,3356,1
12.06,0.69,0.35,13.81,0.28,148,355,0.97,3.13,1.05,10.1,10,3343,1
5.9,0.18,0.29,4.6,0.032,68,137,0.99159,3.21,0.38,11.3,6,2228,0
9.7,0.24,0.45,1.2,0.033,11,59,0.9926,2.74,0.47,10.8,6,4705,0
5.4,0.185,0.19,7.1,0.048,36,110,0.99438,3.26,0.41,9.5,6,4509,0
6.4,0.26,0.21,7.1,0.04,35,162,0.9956,3.39,0.58,9.9,6,4046,0
7.5,0.21,0.29,1.5,0.046,35,107,0.99123,3.15,0.45,11.3,6,1716,0
5.96,0.1,0.65,52.79,0.29,102,118,0.98,3.5,0.84,14.28,7,1144,1
7.4,0.27,0.26,11.8,0.053,55,173,0.99699,3.11,0.6,9.8,5,1878,0
5.31,0.63,1.65,30.83,0.07,259,208,1.01,3.68,0.79,10.1,9,4133,1
5.6,0.18,0.3,10.2,0.028,28,131,0.9954,3.49,0.42,10.8,7,4633,0
6.8,0.28,0.36,8,0.045,28,123,0.9928,3.02,0.37,11.4,6,4307,0
9.53,0.6,1.18,26.58,0.17,149,292,1.0,3.81,0.69,14.7,2,4062,1
6.44,0.11,0.69,34.95,0.18,198,418,0.95,2.93,0.91,11.77,9,1658,1
7.11,0.2,0.61,54.84,0.01,153,425,0.99,3.71,0.98,8.75,5,2488,1
6.8,0.28,0.44,9.3,0.031,35,137,0.9946,3.16,0.36,10.4,6,3685,0
6.3,0.41,0.33,4.7,0.023,28,110,0.991,3.3,0.38,12.5,7,4328,0
11.13,0.77,1.64,12.8,0.08,133,315,1.02,3.14,0.31,12.26,5,3465,1
5,0.255,0.22,2.7,0.043,46,153,0.99238,3.75,0.76,11.3,6,3101,0
6.66,0.91,0.61,26.55,0.36,122,271,1.09,3.42,0.37,14.59,5,4124,1
10.35,0.44,1.55,64.8,0.1,87,179,1.08,3.01,0.51,8.65,2,1769,1
8,0.22,0.28,14,0.053,83,197,0.9981,3.14,0.45,9.8,6,4877,0
14.5,1.06,0.21,9.83,0.2,49,207,1.07,2.9,0.83,10.98,9,2739,1
13.25,0.55,0.39,61.67,0.02,223,180,1.04,3.65,0.71,8.44,9,3674,1
8.1,0.26,0.37,1.9,0.072,48,159,0.9949,3.37,0.7,10.9,6,1326,0
6.8,0.23,0.42,7.4,0.044,56,189,0.9958,3.22,0.48,9.3,6,3311,0
5.6,0.32,0.33,7.4,0.037,25,95,0.99268,3.25,0.49,11.1,6,3265,0
7,0.17,0.37,1.5,0.028,26,75,0.9922,3.3,0.46,10.8,7,1500,0
6.8,0.23,0.32,8.6,0.046,47,159,0.99452,3.08,0.52,10.5,6,1981,0
6.9,0.24,0.33,12.5,0.046,47,153,0.9983,3.28,0.77,9.6,6,4459,0
12.35,0.68,0.65,68.94,0.32,40,460,1.07,2.84,1.07,14.19,2,4450,1
7.31,1.12,0.18,31.87,0.09,129,130,0.95,3.33,0.94,11.99,9,2997,1
13.18,0.93,0.36,50.61,0.29,209,78,0.98,2.93,1.03,12.56,7,2056,1
9.49,0.6,1.47,61.17,0.14,243,294,0.95,3.4,0.38,9.71,9,3617,1
6.5,0.2,0.35,3.9,0.04,27,140,0.99102,2.98,0.53,11.8,6,2825,0
7,0.44,0.24,12.1,0.056,68,210,0.99718,3.05,0.5,9.5,5,3681,0
7.2,0.15,0.33,1.1,0.027,16,63,0.9937,3.37,0.4,9.9,5,4469,0
4.28,0.45,0.01,3.79,0.23,301,451,0.99,2.94,1.11,8.44,10,1493,1
6,0.27,0.19,1.7,0.02,24,110,0.9898,3.32,0.47,12.6,7,4121,0
5.6,0.12,0.33,2.9,0.044,21,73,0.98896,3.17,0.32,12.9,8,4734,0
6.5,0.23,0.36,16.3,0.038,43,133,0.99924,3.26,0.41,8.8,5,3920,0
3.8,0.82,0.22,34.4,0.24,4,304,1.03,3.85,0.75,13.15,3,2199,1
6,0.28,0.49,6.8,0.048,61,222,0.9953,3.19,0.47,9.3,5,2560,0
8,0.14,0.33,1.2,0.045,71,162,0.9914,3.07,0.47,11,6,4784,0
6.8,0.3,0.33,12.8,0.041,60,168,0.99659,3.1,0.56,9.8,5,4611,0
7.6,0.2,0.3,14.2,0.056,53,212.5,0.999,3.14,0.46,8.9,8,2978,0
6.9,0.33,0.62,7.5,0.038,46,132,0.99143,3.23,0.43,13.4,7,1180,0
10.78,0.63,1.74,13.66,0.23,208,111,0.98,2.8,0.87,9.2,7,2374,1
7.4,0.27,0.26,11.8,0.053,55,173,0.99699,3.11,0.6,9.8,5,4835,0
6,0.17,0.49,1,0.034,26,106,0.992,3.21,0.42,9.8,6,2501,0
7.9,0.35,0.24,15.6,0.072,44,229,0.99785,3.03,0.59,10.5,6,1104,0
11.72,0.19,0.48,26.57,0.1,262,161,1.0,3.38,0.72,14.36,4,2385,1
7.5,0.18,0.31,11.7,0.051,24,94,0.997,3.19,0.44,9.5,7,4000,0
11.19,0.15,1.57,29.06,0.22,232,422,1.09,3.43,0.21,10.71,10,2008,1
6.2,0.45,0.73,7.2,0.099,47,202,0.99582,3.21,0.43,9.2,5,1886,0
7.7,0.3,0.32,1.6,0.037,23,124,0.9919,2.93,0.33,11,6,1459,0
7,0.35,0.31,1.8,0.069,15,162,0.9944,3.18,0.47,9.4,5,4332,0
9.7,0.24,0.49,4.9,0.032,3,18,0.99368,2.85,0.54,10,6,1993,0
5.9,0.29,0.33,7.4,0.037,58,205,0.99495,3.26,0.41,9.6,5,1434,0
5.9,0.15,0.31,5.8,0.041,53,155,0.9945,3.52,0.46,10.5,6,3162,0
5.57,0.89,0.85,27.43,0.02,269,118,1.08,3.21,0.7,13.5,3,2388,1
6.7,0.46,0.18,2.4,0.034,25,98,0.9896,3.08,0.44,12.6,7,1272,0
7.4,0.19,0.49,6.7,0.037,15,110,0.9938,3.2,0.38,11,7,1800,0
6.7,0.18,0.3,6.4,0.048,40,251,0.9956,3.29,0.52,10,5,4448,0
7,0.14,0.4,1.7,0.035,16,85,0.9911,3.19,0.42,11.8,6,4194,0
3.63,0.31,1.44,27.45,0.24,302,281,1.04,3.72,1.02,14.89,6,3541,1
6.29,0.41,0.34,9.11,0.23,84,389,1.01,2.92,0.42,12.44,4,5087,1
6.03,0.54,0.7,31.83,0.18,55,112,1.03,2.82,0.25,11.31,2,4008,1
6.2,0.34,0.3,11.1,0.047,28,237,0.9981,3.18,0.49,8.7,5,3120,0
6.8,0.27,0.22,17.8,0.034,16,116,0.9989,3.07,0.53,9.2,5,3216,0
6.4,0.33,0.3,7.2,0.041,42,168,0.99331,3.22,0.49,11.1,6,2296,0
6.8,0.14,0.35,1.5,0.047,40,117,0.99111,3.07,0.72,11.1,6,987,0
13.24,0.92,1.15,5.17,0.29,195,55,1.06,3.91,0.7,10.91,6,4343,1
7.7,0.43,1,19.95,0.032,42,164,0.99742,3.29,0.5,12,6,1087,0
4.97,0.08,0.48,10.7,0.29,187,213,1.01,3.68,0.81,10.89,9,4006,1
7.3,0.26,0.31,1.6,0.04,39,173,0.9918,3.19,0.51,11.4,6,2735,0
7.02,0.21,0.71,8.99,0.15,283,327,1.07,2.8,1.03,8.31,6,3989,1
7.6,0.27,0.25,13.9,0.05,45,199,0.9984,3.34,0.5,9.8,6,2846,0
8.4,0.2,0.38,11.8,0.055,51,170,1.0004,3.34,0.82,8.9,6,3755,0
6.4,0.35,0.28,12.6,0.039,19,124,0.99539,3.2,0.43,10.6,6,1919,0
6.86,1.06,1.11,40.18,0.01,91,408,0.97,3.0,0.61,9.08,5,2676,1
7.1,0.24,0.34,1.2,0.045,6,132,0.99132,3.16,0.46,11.2,4,2717,0
6.2,0.28,0.45,7.5,0.045,46,203,0.99573,3.26,0.46,9.2,6,1309,0
7.7,0.27,0.35,5.3,0.03,30,117,0.992,3.11,0.42,12.2,6,4086,0
6.8,0.36,0.32,1.6,0.039,10,124,0.9948,3.3,0.67,9.6,5,1525,0
12.6,0.2,1.68,41.89,0.24,138,167,0.96,2.61,0.36,11.48,9,1420,1
5.5,0.14,0.27,4.6,0.029,22,104,0.9949,3.34,0.44,9,5,3202,0
6,0.34,0.29,6.1,0.046,29,134,0.99462,3.48,0.57,10.7,6,2453,0
9.17,0.75,0.46,6.83,0.32,255,201,1.09,3.86,1.01,8.9,8,4176,1
8.1,0.31,0.36,8.2,0.028,29,142,0.9925,3.01,0.34,13,7,1536,0
6.4,0.225,0.48,2.2,0.115,29,104,0.9918,3.24,0.58,12.1,6,1324,0
6.2,0.31,0.21,6.3,0.041,50,218,0.9941,3.15,0.6,10,5,2139,0
6.32,0.11,1.27,31.84,0.06,76,298,1.06,3.43,0.67,14.04,10,2550,1
7.1,0.23,0.39,1.6,0.032,12,65,0.9898,3.25,0.4,12.7,7,3747,0
6.24,0.47,1.23,37.21,0.15,69,244,0.95,3.42,0.9,14.1,2,2591,1
6.7,0.26,0.39,6.4,0.171,64,200,0.99562,3.19,0.38,9.4,6,2690,0
7.59,0.94,0.07,61.22,0.32,168,133,1.07,2.78,0.3,11.22,3,4581,1
9.3,0.31,0.49,1.3,0.042,34,147,0.9948,3.11,0.46,9.8,5,1244,0
7.1,0.43,0.61,11.8,0.045,54,155,0.9974,3.11,0.45,8.7,5,1734,0
6.4,0.22,0.49,7.5,0.054,42,151,0.9948,3.27,0.52,10.1,6,4496,0
7.1,0.28,0.28,8.5,0.03,25,191,0.99338,3.16,0.46,12.2,7,2899,0
7.75,0.86,0.44,30.83,0.03,143,71,0.97,3.16,0.77,11.46,6,3192,1
12.78,0.93,0.49,52.61,0.13,276,280,1.07,2.83,0.66,13.34,7,4750,1
10.52,1.13,0.98,41.27,0.02,87,20,1.06,2.65,0.55,8.35,3,4811,1
6.2,0.35,0.29,3.9,0.041,22,79,0.99005,3.1,0.59,12.0666666666667,6,1784,0
6.7,0.34,0.43,1.6,0.041,29,114,0.99014,3.23,0.44,12.6,6,3995,0
14.07,0.69,0.28,4.69,0.07,286,257,0.94,3.84,0.72,12.7,6,3633,1
5.6,0.18,0.58,1.25,0.034,29,129,0.98984,3.51,0.6,12,7,1732,0
6.2,0.22,0.28,2.2,0.04,24,125,0.9917,3.19,0.48,10.5,6,3395,0
13.23,0.75,1.72,19.59,0.11,145,451,1.08,3.5,1.0,13.34,2,3153,1
13.06,1.13,0.63,28.64,0.31,36,177,0.96,3.69,0.98,7.98,5,4847,1
7.6,0.13,0.34,9.3,0.062,40,126,0.9966,3.21,0.39,9.6,5,1903,0
7.2,0.47,0.16,5.9,0.048,14,125,0.99428,3.09,0.49,9.8,5,3537,0
6.7,0.47,0.34,8.9,0.043,31,172,0.9964,3.22,0.6,9.2,5,2447,0
10.07,0.91,1.49,4.16,0.28,161,372,1.03,3.21,0.89,10.86,5,2650,1
7.9,0.25,0.29,5.3,0.031,33,117,0.9918,3.06,0.32,11.8,7,2202,0
6.91,0.45,1.31,19.36,0.32,161,254,1.0,3.91,0.91,9.32,10,1634,1
13.22,0.54,0.37,53.09,0.25,111,273,1.06,3.1,0.59,10.15,5,3272,1
13.39,1.1,0.15,48.4,0.34,199,222,1.01,3.65,0.61,14.37,8,2736,1
6.2,0.37,0.24,6.1,0.032,19,86,0.98934,3.04,0.26,13.4,8,3880,0
8.2,0.22,0.49,9.6,0.037,53,154,0.9951,3.02,0.33,10.6,6,2274,0
14.65,0.23,0.83,54.99,0.09,285,218,0.98,3.01,0.36,9.07,2,2352,1
6.1,0.32,0.37,1.8,0.051,13,200,0.9945,3.49,0.44,10.5,4,4872,0
5.7,0.265,0.28,6.9,0.036,46,150,0.99299,3.36,0.44,10.8,7,1836,0
6.9,0.32,0.17,7.6,0.042,69,219,0.9959,3.13,0.4,8.9,5,2270,0
4.48,0.81,0.44,24.76,0.06,294,282,1.07,3.88,0.64,11.98,8,1994,1
6.6,0.21,0.5,8.7,0.036,41,191,0.99294,2.96,0.56,11,6,2331,0
8.1,0.27,0.33,1.3,0.045,26,100,0.99066,2.98,0.44,12.4,6,2179,0
4.91,1.04,0.85,26.14,0.29,223,380,0.95,3.98,0.5,14.13,7,5088,1
7,0.25,0.56,2,0.035,20,95,0.9918,3.23,0.53,11,6,3605,0
7,0.29,0.26,1.6,0.044,12,87,0.9923,3.08,0.46,10.5,6,1213,0
11.41,0.71,0.09,50.84,0.02,119,25,1.08,2.83,0.43,13.17,9,2860,1
7.2,0.19,0.31,6.3,0.034,17,103,0.99305,3.15,0.52,11.4,7,4381,0
6,0.28,0.24,17.8,0.047,42,111,0.99896,3.1,0.45,8.9,6,3921,0
14.38,0.38,0.03,57.69,0.26,265,200,1.08,3.15,0.57,12.69,4,4803,1
7.9,0.25,0.35,6.7,0.039,22,64,0.99362,2.93,0.49,10.7,5,4178,0
7.8,0.21,0.39,1.8,0.034,62,180,0.991,3.09,0.75,12.6,8,2160,0
6.6,0.17,0.35,2.6,0.03,33,78,0.99146,3.22,0.72,11.3,6,2939,0
6.3,0.75,0.79,35.58,0.23,83,209,1.08,2.83,1.08,13.34,10,2330,1
5.9,0.13,0.28,1.9,0.05,20,78,0.9918,3.43,0.64,10.8,6,4289,0
14.72,0.17,0.22,40.21,0.24,54,268,1.04,2.7,0.22,11.79,8,1229,1
10.77,0.59,1.04,37.68,0.02,32,325,1.08,3.81,0.73,13.47,8,3157,1
12.95,0.83,1.53,47.35,0.26,80,188,0.99,3.97,0.25,7.82,3,5020,1
6.1,0.22,0.23,3.1,0.052,15,104,0.9948,3.14,0.42,8.7,5,2886,0
11.56,0.08,0.25,47.3,0.22,208,315,1.06,3.79,1.01,7.92,5,2401,1
6.2,0.25,0.54,7,0.046,58,176,0.99454,3.19,0.7,10.4,5,4269,0
14.8,0.52,0.93,17.0,0.09,153,42,1.09,3.56,0.46,11.81,9,3903,1
12.13,0.67,1.45,32.29,0.34,239,316,1.07,2.68,0.85,9.83,7,1029,1
12.83,1.13,0.73,54.75,0.09,83,256,1.04,3.81,0.22,13.08,4,4073,1
6.4,0.35,0.28,1.1,0.055,9,160,0.99405,3.42,0.5,9.1,7,4590,0
9.8,0.79,1.5,20.61,0.2,290,91,1.01,3.68,0.53,11.81,9,2222,1
6.5,0.29,0.42,10.6,0.042,66,202,0.99674,3.24,0.53,9.5,6,4709,0
6.7,0.27,0.26,2.3,0.043,61,181,0.99394,3.45,0.63,10.6,6,3642,0
7.1,0.18,0.36,1.4,0.043,31,87,0.9898,3.26,0.37,12.7,7,3496,0
7.1,0.17,0.43,1.3,0.023,33,132,0.99067,3.11,0.56,11.7,6,4047,0
8.4,0.58,0.27,12.15,0.033,37,116,0.9959,2.99,0.39,10.8,6,2195,0
7,0.16,0.32,8.3,0.045,38,126,0.9958,3.21,0.34,9.2,5,1390,0
6.2,0.23,0.36,17.2,0.039,37,130,0.99946,3.23,0.43,8.8,6,4800,0
7.8,0.22,0.26,9,0.047,38,132,0.997,3.25,0.53,10.2,6,1353,0
